ITEM_ID	SCREEN_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED
2126	297	shippingInstSearch	842		1	1		0	1
2127	297	shippingInst	838		1	1		0	1
2128	297	shippingInstBatch	838		0	1		0	1
2129	297	shippingInstDelete	839		1	1		0	1
2130	297	stwList	840		1	1		0	1
2131	298	clientCd	748		1	1		1	1
2132	298	deliveryCd	597		1	1		0	1
2133	298	deliveryNm	600		1	1		0	1
2134	298	search	745		1	1		0	1
2135	298	list	2228	grid	1	1		0	1
2136	298	selection	746		1	1		0	1
2137	298	close	747		1	1		0	1
2138	299	clientCd	748		1	0		0	1
2139	299	deliveryCd	597		1	1		0	1
2140	299	deliveryNm	600		1	1		0	1
2141	299	search	745		1	1		0	1
2142	299	list	2228	grid	1	1		0	1
2143	299	selection	746		1	1		0	1
2144	299	close	747		1	1		0	1
2145	299	searchResultTitle	2574		1	1		0	1
2146	300	centerCd	736		1	1		1	1
2147	300	clientCd	748		1	1		1	1
2148	300	shippingDt	448		1	1		1	1
2149	300	supplierCd	597		1	1		0	1
2150	300	printCondition	786		1	1		0	1
2151	300	register	741		1	1		0	1
2152	300	pickingWorkNo	455		0	1		0	1
2153	300	clientShippingNo	352		0	1		0	1
2154	301	centerCd	736		1	0		0	1
2155	301	depositJanCd	3907		1	0		0	1
2156	301	delFlg	819		1	1		1	1
2157	301	salesOrgCd	3721		1	1		1	1
2158	301	accountCd	3906		1	1		0	1
2159	301	productCd	470		1	1		1	1
2160	301	idManagTypeCd	3910		1	1		0	1
2161	301	register	723		1	1		0	1
2162	302	centerCd	736		1	0		0	1
2163	302	salesOrgCd	3721		1	1		0	1
2164	302	accountCd	3906		1	1		0	1
2165	302	productCd	470		1	1		0	1
2166	302	depositJanCd	3907		1	1		0	1
2167	302	delFlg	819		1	1		0	1
2168	302	depositProductMasterList	3915	grid	1	1		0	1
2169	302	register	704		1	1		0	1
2170	302	update	705		1	1		0	1
2171	302	excelOutput	732		1	1		0	1
2172	302	search	745		1	1		0	1
2173	303	orderNo	2272		1	0		0	1
2174	303	importType	2273		1	0		0	1
2175	303	deliveryCourseCd	1003		1	0		0	1
2176	303	delivAddress1	2308		1	1		1	1
2177	303	delivAddress2	2309		1	1		1	1
2178	303	delivAddress3	2310		1	1		1	1
2179	303	close	747		1	1		0	1
2180	303	register	723		1	1		0	1
2181	303	importDt	2282		1	0		0	1
2182	304	centerCd	736		1	1		1	1
2183	304	clientCd	748		1	1		1	1
2184	304	importTypeCd	2273		1	1		1	1
2185	304	ecOrderListGrid	2322		1	0		0	1
2186	304	csvUpload	2325		1	1		0	1
2187	304	register	723		1	1		0	1
2188	304	csvUploadHeader	2399		1	1		0	1
2189	304	csvUploadBody	2400		1	1		0	1
2190	305	dtCls	2338	dropdown	1	1		1	1
2191	305	dtFrom	847	text	1	1		1	1
2192	305	dtTo	848	text	1	1		1	1
2193	305	centerCd	736	dropdown	1	1		1	1
2194	305	clientCd	748	dropdown	1	1		1	1
2195	305	orderNo	2272	text	1	1		0	1
2196	305	shippingStatus	438	dropdown	1	1		0	0
2197	305	importType	2273	dropdown	1	1		0	1
2198	305	deliveryCourseCd	605	text	1	1		0	0
2199	305	pickingWorkNo	455	text	1	1		0	0
