REPORT_LAYOUT_ITEM_ID	REPORT_LAYOUT_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	ITEM_FORMAT
1173	58	lblLimitDt	315	String	1	
1174	58	lblJancd	180	String	1	
1175	58	lblLot	266	String	1	
1176	58	lblStringUnitNum	591	String	1	
1177	58	lblSumPickingNum	1150	String	1	
1178	58	lblBreakdown	2706	String	1	
1179	58	lblConfirm	1143	String	1	
1180	58	lblPickingWorkNoAbbr	455	String	1	
1181	58	lblAgain	1141	String	1	
1182	58	lblTotal	1160	String	1	
1183	58	lblPLPickingList	1163	String	1	
1184	58	lblShippingPackingNo	443	String	1	
1185	58	lblBox	851	String	1	
1186	58	lblSeedingNo	430	String	1	
1187	58	lblOrders	2482	String	1	
1188	58	lblStoreDt	589	String	1	
1189	58	lblCartNo	1573	String	1	
1190	59	lblClientCd	748	String	1	
1191	59	lblCenterCd	736	String	1	
1192	59	lblWorkDt	390	String	1	
1193	59	lblDelivDt	595	String	1	
1194	59	lblPickingGroupNo	217	String	1	
1195	59	lblCarrierNm	724	String	1	
1196	59	lblDeliveryCourseCd	1003	String	1	
1197	59	lblSupplyCustomerCd	1017	String	1	
1198	59	lblPickingWorkMessage	456	String	1	
1199	59	lblLineNo	774	String	1	
1200	59	lblTempNo	291	String	1	
1201	59	lblLocationNm	1164	String	1	
1202	59	lblStoreLabelNo	579	String	1	
1203	59	lblProductCd	470	String	1	
1204	59	lblProductNm	474	String	1	
1205	59	lblLimitDt	315	String	1	
1206	59	lblJancd	180	String	1	
1207	59	lblLot	266	String	1	
1208	59	lblStringUnitNum	591	String	1	
1209	59	lblSumPickingNum	1150	String	1	
1210	59	lblBreakdown	2706	String	1	
1211	59	lblConfirm	1143	String	1	
1212	59	lblPickingWorkNoAbbr	455	String	1	
1213	59	lblAgain	1141	String	1	
1214	59	lblTotal	1160	String	1	
1215	59	lblPLPickingList	1163	String	1	
1216	59	lblShippingPackingNo	443	String	1	
1217	59	lblBox	851	String	1	
1218	59	lblSeedingNo	430	String	1	
1219	59	lblOrders	2482	String	1	
1220	59	lblStoreDt	589	String	1	
1221	59	lblCartNo	1573	String	1	
1222	60	lblCenter	736	String	1	
1223	60	lblinventoryDt	519	String	1	
1224	60	lblDepart	3898	String	1	
1225	60	lblTitle	3481	String	1	
1226	60	lblPage	3894	String	1	
1227	60	lbltype	3899	String	1	
1228	60	lblSalesOrgAndUser	3897	String	1	
1229	60	lblinventorydiff	955	String	1	
1230	60	lblNo	774	String	1	
1231	60	lblProductCd	470	String	1	
1232	60	lbljanCd	3432	String	1	
1233	60	lblProductNm	474	String	1	
1234	60	lblchargeNumNow	3900	String	1	
1235	60	lblinventoryNum	951	String	1	
1236	60	lbldiffNumP	3901	String	1	
1237	60	lbldiffNumM	3902	String	1	
1238	60	lbldiffMoneyP	3903	String	1	
1239	60	lbldiffMoneyM	3904	String	1	
1240	60	lbltotal	1152	String	1	
1241	61	lblCenter	736	String	1	
1242	61	lblinventoryDt	519	String	1	
1243	61	lblTitle	3482	String	1	
1244	61	lblPage	3894	String	1	
1245	61	lbltype	3899	String	1	
1246	61	lblinventorydiff	955	String	1	
1247	61	lblNo	774	String	1	
1248	61	lblProductCd	470	String	1	
1249	61	lbljanCd	3432	String	1	
1250	61	lblProductNm	474	String	1	
1251	61	lblinventoryNum	951	String	1	
1252	61	lbllocation	790	String	1	
1253	61	lbltatalinventory	3905	String	1	
1254	70	lblClientNm	748	String	1	
1255	70	lblReceiveSlipeNo	186	String	1	
1256	70	lblCntrNm	736	String	1	
1257	70	lblReceivePlanDate	574	String	1	
1258	70	lblClientReceiveNo	662	String	1	
1259	70	lblPlanSupplierNm	844	String	1	
1260	70	lblDepositNm	776	String	1	
1261	70	lblProcessTypeNm	751	String	1	
1262	70	lblProdCd	470	String	1	
1263	70	lblProdNm	474	String	1	
1264	70	lblClientOrderNo	354	String	1	
1265	70	lblJAN	180	String	1	
1266	70	lblLimitDt	315	String	1	
1267	70	lblPlanLot	266	String	1	
1268	70	lblStringUnitNum	591	String	1	
1269	70	lblConfirm	1143	String	1	
1270	70	lblNo	774	String	1	
1271	70	lblPlanNumSubTotal	1144	String	1	
1272	70	lblStoreNumSubTotal	1145	String	1	
1273	70	lblMarkRepeat	1141	String	1	
1274	70	lblLocationNm	2477	String	1	
1275	70	lblStockTypeNm	777	String	1	
1276	70	lblPlanNum	1150	String	1	
1277	70	lblBreakdown	2706	String	1	
1278	70	lblTitle	797	String	1	
1279	71	lblClientNm	748	String	1	
1280	71	lblReceiveSlipeNo	186	String	1	
1281	71	lblCntrNm	736	String	1	
1282	71	lblReceivePlanDate	574	String	1	
1283	71	lblClientReceiveNo	662	String	1	
1284	71	lblPlanSupplierNm	844	String	1	
1285	71	lblDepositNm	776	String	1	
1286	71	lblProcessTypeNm	751	String	1	
1287	71	lblProdCd	470	String	1	
1288	71	lblProdNm	474	String	1	
1289	71	lblClientOrderNo	354	String	1	
1290	71	lblJAN	180	String	1	
1291	71	lblLimitDt	315	String	1	
1292	71	lblPlanLot	266	String	1	
1293	71	lblStringUnitNum	591	String	1	
1294	71	lblConfirm	1143	String	1	
1295	71	lblNo	774	String	1	
1296	71	lblPlanNumSubTotal	1144	String	1	
1297	71	lblStoreNumSubTotal	1145	String	1	
1298	71	lblMarkRepeat	1141	String	1	
1299	71	lblLocationNm	2477	String	1	
1300	71	lblStockTypeNm	777	String	1	
1301	71	lblPlanNum	1150	String	1	
1302	71	lblBreakdown	2706	String	1	
1303	71	lblTitle	797	String	1	
1304	72	lblClientNm	748	String	1	
1305	72	lblReceiveSlipeNo	186	String	1	
1306	72	lblCntrNm	736	String	1	
1307	72	lblReceivePlanDate	574	String	1	
1308	72	lblClientReceiveNo	662	String	1	
1309	72	lblPlanSupplierNm	844	String	1	
1310	72	lblDepositNm	776	String	1	
1311	72	lblProcessTypeNm	751	String	1	
1312	72	lblProdCd	470	String	1	
1313	72	lblProdNm	474	String	1	
1314	72	lblClientOrderNo	354	String	1	
1315	72	lblJAN	180	String	1	
1316	72	lblLimitDt	315	String	1	
1317	72	lblPlanLot	266	String	1	
1318	72	lblStringUnitNum	591	String	1	
1319	72	lblConfirm	1143	String	1	
1320	72	lblNo	774	String	1	
1321	72	lblPlanNumSubTotal	1144	String	1	
1322	72	lblStoreNumSubTotal	1145	String	1	
1323	72	lblMarkRepeat	1141	String	1	
1324	72	lblLocationNm	2477	String	1	
1325	72	lblStockTypeNm	777	String	1	
1326	72	lblPlanNum	1150	String	1	
1327	72	lblBreakdown	2706	String	1	
1328	72	lblTitle	797	String	1	
1329	73	lblClientNm	748	String	1	
1330	73	lblCntrNm	736	String	1	
1331	73	lblProdCd	779	String	1	
1332	73	lblDepositNm	776	String	1	
1333	73	lblStockType	777	String	1	
1334	73	lblLimitDt	315	String	1	
1335	73	lblLot	266	String	1	
1336	73	lblWarehouseNm	737	String	1	
1337	73	lblZoneNm	738	String	1	
1338	73	lblTLocationNm1	1148	String	1	
1339	73	lblTLocationNm2	1149	String	1	
1340	73	lblPinkLoc1	1151	String	1	
1341	73	lblPinkLoc2	1149	String	1	
1342	73	lblShippingLoc1	1887	String	1	
1343	73	lblShippingLoc2	1149	String	1	
1344	73	lblStoreLoc1	1886	String	1	
1345	73	lblStoreLoc2	1149	String	1	
1346	73	lblBreakdown	2706	String	1	
1347	73	lblStringUnitNum	591	String	1	
1348	73	lblStoreLabelNo	579	String	1	
1349	73	lblStoreNum	2952	String	1	
1350	73	lblTitle	1582	String	1	
1351	73	lblStoreDt	589	String	1	
1352	74	lblClientNm	748	String	1	
1353	74	lblCntrNm	736	String	1	
1354	74	lblProdCd	779	String	1	
1355	74	lblDepositNm	776	String	1	
1356	74	lblStockType	777	String	1	
1357	74	lblLimitDt	315	String	1	
1358	74	lblLot	266	String	1	
1359	74	lblWarehouseNm	737	String	1	
1360	74	lblZoneNm	738	String	1	
1361	74	lblTLocationNm1	1148	String	1	
1362	74	lblTLocationNm2	1149	String	1	
1363	74	lblPinkLoc1	1151	String	1	
1364	74	lblPinkLoc2	1149	String	1	
1365	74	lblShippingLoc1	1887	String	1	
1366	74	lblShippingLoc2	1149	String	1	
1367	74	lblStoreLoc1	1886	String	1	
1368	74	lblStoreLoc2	1149	String	1	
1369	74	lblBreakdown	2706	String	1	
1370	74	lblStringUnitNum	591	String	1	
1371	74	lblStoreLabelNo	579	String	1	
1372	74	lblStoreNum	2952	String	1	
1373	74	lblTitle	1582	String	1	
1374	74	lblStoreDt	589	String	1	
1375	75	lblClientNm	748	String	1	
1376	75	lblCntrNm	736	String	1	
1377	75	lblProdCd	779	String	1	
1378	75	lblDepositNm	776	String	1	
1379	75	lblStockType	777	String	1	
1380	75	lblLimitDt	315	String	1	
1381	75	lblLot	266	String	1	
1382	75	lblWarehouseNm	737	String	1	
1383	75	lblZoneNm	738	String	1	
1384	75	lblTLocationNm1	1148	String	1	
1385	75	lblTLocationNm2	1149	String	1	
1386	75	lblPinkLoc1	1151	String	1	
1387	75	lblPinkLoc2	1149	String	1	
1388	75	lblShippingLoc1	1887	String	1	
1389	75	lblShippingLoc2	1149	String	1	
1390	75	lblStoreLoc1	1886	String	1	
1391	75	lblStoreLoc2	1149	String	1	
1392	75	lblBreakdown	2706	String	1	
1393	75	lblStringUnitNum	591	String	1	
1394	75	lblStoreLabelNo	579	String	1	
1395	75	lblStoreNum	2952	String	1	
1396	75	lblTitle	1582	String	1	
1397	75	lblStoreDt	589	String	1	
1398	76	lblClientNm	748	String	1	
1399	76	lblCntrNm	736	String	1	
1400	76	lblProdCd	779	String	1	
1401	76	lblDepositNm	776	String	1	
1402	76	lblStockType	777	String	1	
1403	76	lblLimitDt	315	String	1	
1404	76	lblLot	266	String	1	
1405	76	lblWarehouseNm	737	String	1	
1406	76	lblZoneNm	738	String	1	
1407	76	lblTLocationNm1	1148	String	1	
1408	76	lblTLocationNm2	1149	String	1	
1409	76	lblPinkLoc1	1151	String	1	
1410	76	lblPinkLoc2	1149	String	1	
1411	76	lblShippingLoc1	1887	String	1	
1412	76	lblShippingLoc2	1149	String	1	
1413	76	lblStoreLoc1	1886	String	1	
1414	76	lblStoreLoc2	1149	String	1	
1415	76	lblBreakdown	2706	String	1	
1416	76	lblStringUnitNum	591	String	1	
1417	76	lblStoreLabelNo	579	String	1	
1418	76	lblStoreNum	2952	String	1	
1419	76	lblTitle	1582	String	1	
1420	76	lblStoreDt	589	String	1	
1421	77	lblClientNm	748	String	1	
1422	77	lblCntrNm	736	String	1	
1423	77	lblProdCd	779	String	1	
1424	77	lblDepositNm	776	String	1	
1425	77	lblStockType	777	String	1	
1426	77	lblLimitDt	315	String	1	
1427	77	lblLot	266	String	1	
1428	77	lblWarehouseNm	737	String	1	
1429	77	lblZoneNm	738	String	1	
1430	77	lblTLocationNm1	1148	String	1	
1431	77	lblTLocationNm2	1149	String	1	
1432	77	lblPinkLoc1	1151	String	1	
1433	77	lblPinkLoc2	1149	String	1	
1434	77	lblShippingLoc1	1887	String	1	
1435	77	lblShippingLoc2	1149	String	1	
1436	77	lblStoreLoc1	1886	String	1	
1437	77	lblStoreLoc2	1149	String	1	
1438	77	lblBreakdown	2706	String	1	
1439	77	lblStringUnitNum	591	String	1	
1440	77	lblStoreLabelNo	579	String	1	
1441	77	lblStoreNum	2952	String	1	
1442	77	lblTitle	1582	String	1	
1443	77	lblStoreDt	589	String	1	
1444	79	lblSingleRowPickingList	3251	String	1	
1445	79	lblAgain	1141	String	1	
1446	79	lblPickingGroupNo	217	String	1	
1447	79	lblClientCd	748	String	1	
1448	79	lblCenterCd	736	String	1	
1449	79	lblWarehouseCd	737	String	1	
1450	79	lblZoneCd	738	String	1	
1451	79	lblWorkDt	390	String	1	
1452	79	lblStockTypeCd	777	String	1	
1453	79	lblLineNo	774	String	1	
1454	79	lblLocationNm	1149	String	1	
1455	79	lblStoreLabelNo	579	String	1	
1456	79	lblStoreDt	589	String	1	
1457	79	lblProductCd	470	String	1	
1458	79	lblProductNm	474	String	1	
1459	79	lblJancd	180	String	1	
1460	79	lblLimitDt	315	String	1	
1461	79	lblLot	266	String	1	
1462	79	lblSumPickingNum	1150	String	1	
1463	79	lblBreakdown	2706	String	1	
1464	79	lblStringUnitNum	591	String	1	
1465	79	lblTempNo	291	String	1	
1466	79	lblConfirm	1143	String	1	
1467	79	lblChargeNum	280	String	1	
1468	79	lblInstNum	400	String	1	
1469	79	lblTotal	1160	String	1	
1470	80	lblSingleRowPickingList	3251	String	1	
1471	80	lblAgain	1141	String	1	
1472	80	lblPickingGroupNo	217	String	1	
1473	80	lblClientCd	748	String	1	
1474	80	lblCenterCd	736	String	1	
1475	80	lblWarehouseCd	737	String	1	
1476	80	lblZoneCd	738	String	1	
1477	80	lblWorkDt	390	String	1	
1478	80	lblStockTypeCd	777	String	1	
1479	80	lblLineNo	774	String	1	
1480	80	lblLocationNm	1149	String	1	
1481	80	lblStoreLabelNo	579	String	1	
1482	80	lblStoreDt	589	String	1	
1483	80	lblProductCd	470	String	1	
1484	80	lblProductNm	474	String	1	
1485	80	lblJancd	180	String	1	
1486	80	lblLimitDt	315	String	1	
1487	80	lblLot	266	String	1	
1488	80	lblSumPickingNum	1150	String	1	
1489	80	lblBreakdown	2706	String	1	
1490	80	lblStringUnitNum	591	String	1	
1491	80	lblTempNo	291	String	1	
1492	80	lblConfirm	1143	String	1	
1493	80	lblChargeNum	280	String	1	
1494	80	lblInstNum	400	String	1	
1495	80	lblTotal	1160	String	1	
1496	81	lblSingleRowPickingList	3251	String	1	
1497	81	lblAgain	1141	String	1	
1498	81	lblPickingGroupNo	217	String	1	
1499	81	lblClientCd	748	String	1	
1500	81	lblCenterCd	736	String	1	
1501	81	lblWarehouseCd	737	String	1	
1502	81	lblZoneCd	738	String	1	
1503	81	lblWorkDt	390	String	1	
1504	81	lblStockTypeCd	777	String	1	
1505	81	lblLineNo	774	String	1	
1506	81	lblLocationNm	1149	String	1	
1507	81	lblStoreLabelNo	579	String	1	
1508	81	lblStoreDt	589	String	1	
1509	81	lblProductCd	470	String	1	
1510	81	lblProductNm	474	String	1	
1511	81	lblJancd	180	String	1	
1512	81	lblLimitDt	315	String	1	
1513	81	lblLot	266	String	1	
1514	81	lblSumPickingNum	1150	String	1	
1515	81	lblBreakdown	2706	String	1	
1516	81	lblStringUnitNum	591	String	1	
1517	81	lblTempNo	291	String	1	
1518	81	lblConfirm	1143	String	1	
1519	81	lblChargeNum	280	String	1	
1520	81	lblInstNum	400	String	1	
1521	81	lblTotal	1160	String	1	
1522	82	lblClientCd	748	String	1	
1523	82	lblCenterCd	736	String	1	
1524	82	lblWorkDt	390	String	1	
1525	82	lblPickingGroupNo	217	String	1	
1526	82	lblStockTypeCd	777	String	1	
1527	82	lblLineNo	774	String	1	
1528	82	lblTempNo	291	String	1	
1529	82	lblLocationNm	1164	String	1	
1530	82	lblProductCd	470	String	1	
1531	82	lblProductNm	474	String	1	
1532	82	lblJancd	180	String	1	
1533	82	lblStoreLabelNo	579	String	1	
1534	82	lblLimitDt	315	String	1	
1535	82	lblLot	266	String	1	
1536	82	lblStringUnitNum	591	String	1	
1537	82	lblBreakdown	2706	String	1	
1538	82	lblSumPickingNum	1150	String	1	
1539	82	lblConfirm	1143	String	1	
1540	82	lblTotal	1160	String	1	
1541	82	lblSeedingNo	430	String	1	
1542	82	lblAgain	1141	String	1	
1543	82	lblSLPickingList	1165	String	1	
1544	82	lblStoreDt	589	String	1	
1545	83	lblClientCd	748	String	1	
1546	83	lblCenterCd	736	String	1	
1547	83	lblWorkDt	390	String	1	
1548	83	lblPickingGroupNo	217	String	1	
1549	83	lblStockTypeCd	777	String	1	
1550	83	lblLineNo	774	String	1	
1551	83	lblTempNo	291	String	1	
1552	83	lblLocationNm	1164	String	1	
1553	83	lblProductCd	470	String	1	
1554	83	lblProductNm	474	String	1	
1555	83	lblJancd	180	String	1	
1556	83	lblStoreLabelNo	579	String	1	
1557	83	lblLimitDt	315	String	1	
1558	83	lblLot	266	String	1	
1559	83	lblStringUnitNum	591	String	1	
1560	83	lblBreakdown	2706	String	1	
1561	83	lblSumPickingNum	1150	String	1	
1562	83	lblConfirm	1143	String	1	
1563	83	lblTotal	1160	String	1	
1564	83	lblSeedingNo	430	String	1	
1565	83	lblAgain	1141	String	1	
1566	83	lblSLPickingList	1165	String	1	
1567	83	lblStoreDt	589	String	1	
1568	84	lblClientCd	748	String	1	
1569	84	lblCenterCd	736	String	1	
1570	84	lblWorkDt	390	String	1	
1571	84	lblPickingGroupNo	217	String	1	
1572	84	lblStockTypeCd	777	String	1	
1573	84	lblLineNo	774	String	1	
1574	84	lblTempNo	291	String	1	
1575	84	lblLocationNm	1164	String	1	
1576	84	lblProductCd	470	String	1	
1577	84	lblProductNm	474	String	1	
1578	84	lblJancd	180	String	1	
1579	84	lblStoreLabelNo	579	String	1	
1580	84	lblLimitDt	315	String	1	
1581	84	lblLot	266	String	1	
1582	84	lblStringUnitNum	591	String	1	
1583	84	lblBreakdown	2706	String	1	
1584	84	lblSumPickingNum	1150	String	1	
1585	84	lblConfirm	1143	String	1	
1586	84	lblTotal	1160	String	1	
1587	84	lblSeedingNo	430	String	1	
1588	84	lblAgain	1141	String	1	
1589	84	lblSLPickingList	1165	String	1	
1590	84	lblStoreDt	589	String	1	
1591	85	lblCenter	736	String	1	
1592	85	lblLocation	790	String	1	
1593	85	lblInput	957	String	1	
1594	85	lblTitle	3480	String	1	
1595	85	lblPage	3894	String	1	
1596	85	lblLimitDt	315	String	1	
1597	85	lblProdDt	3650	String	1	
1598	85	lblLot	266	String	1	
1599	85	lblCaseNum	1002	String	1	
1600	85	lblInventoryNum	518	String	1	
1601	85	lblchargeNum	982	String	1	
1602	85	lblDiffNum	954	String	1	
1603	85	lblInventoryUserNm	3888	String	1	
1604	85	lblInventoryUpdUser	880	String	1	
1605	85	lblArea	3887	String	1	
1606	85	lblmodNum	3896	String	1	
1607	85	lbltotal	1152	String	1	
1608	85	lblSalesOrg	3897	String	1	
1609	87	lblClientNm	748	String	1	
1610	87	lblCntrNm	736	String	1	
1611	87	lblWarehouseCd	737	String	1	
1612	87	lblProductCdH	1487	String	1	
1613	87	lblProductNmH	1488	String	1	
1614	87	lblDepositCdH	776	String	1	
1615	87	lblStockTypeCdH	777	String	1	
1616	87	lblLocationNmH	790	String	1	
1617	87	lblInstNumH	1150	String	1	
1618	87	lblLotH	266	String	1	
1619	87	lblLimitDtH	315	String	1	
1620	87	lblStoreDtH	589	String	1	
1621	87	lblProductCd	1490	String	1	
1622	87	lblProductNm	1491	String	1	
1623	87	lblUnitNum	1507	String	1	
1624	87	lblJanCd	180	String	1	
1625	87	lblStorelabelNo	579	String	1	
1626	87	lblDepositCd	776	String	1	
1627	87	lblStockTypeCd	777	String	1	
1628	87	lblLocationCd	790	String	1	
1629	87	lblStoreDt	589	String	1	
1630	87	lblLimitDt	315	String	1	
1631	87	lblLot	266	String	1	
1632	87	lblInstNum	400	String	1	
1633	87	lblChargeNum	280	String	1	
1634	87	lblTitle	1506	String	1	
1635	87	lblTitle2	1508	String	1	
1636	87	lblMarkRepeat	1141	String	1	
1637	87	lblMoveSlipNo	183	String	1	
1638	88	lblClientNm	748	String	1	
1639	88	lblCntrNm	736	String	1	
1640	88	lblWarehouseCd	737	String	1	
1641	88	lblProductCdH	1487	String	1	
1642	88	lblProductNmH	1488	String	1	
1643	88	lblDepositCdH	776	String	1	
1644	88	lblStockTypeCdH	777	String	1	
1645	88	lblLocationNmH	790	String	1	
1646	88	lblInstNumH	1150	String	1	
1647	88	lblLotH	266	String	1	
1648	88	lblLimitDtH	315	String	1	
1649	88	lblStoreDtH	589	String	1	
1650	88	lblProductCd	1490	String	1	
1651	88	lblProductNm	1491	String	1	
1652	88	lblUnitNum	1507	String	1	
1653	88	lblJanCd	180	String	1	
1654	88	lblStorelabelNo	579	String	1	
1655	88	lblDepositCd	776	String	1	
1656	88	lblStockTypeCd	777	String	1	
1657	88	lblLocationCd	790	String	1	
1658	88	lblStoreDt	589	String	1	
1659	88	lblLimitDt	315	String	1	
1660	88	lblLot	266	String	1	
1661	88	lblInstNum	400	String	1	
1662	88	lblChargeNum	280	String	1	
1663	88	lblTitle	1506	String	1	
1664	88	lblTitle2	1508	String	1	
1665	88	lblMarkRepeat	1141	String	1	
1666	88	lblMoveSlipNo	183	String	1	
1667	89	lblClientNm	748	String	1	
1668	89	lblCntrNm	736	String	1	
1669	89	lblWarehouseCd	737	String	1	
1670	89	lblProductCdH	1487	String	1	
1671	89	lblProductNmH	1488	String	1	
1672	89	lblDepositCdH	776	String	1	
1673	89	lblStockTypeCdH	777	String	1	
1674	89	lblLocationNmH	790	String	1	
1675	89	lblInstNumH	1150	String	1	
1676	89	lblLotH	266	String	1	
1677	89	lblLimitDtH	315	String	1	
1678	89	lblStoreDtH	589	String	1	
1679	89	lblProductCd	1490	String	1	
1680	89	lblProductNm	1491	String	1	
1681	89	lblUnitNum	1507	String	1	
1682	89	lblJanCd	180	String	1	
1683	89	lblStorelabelNo	579	String	1	
1684	89	lblDepositCd	776	String	1	
1685	89	lblStockTypeCd	777	String	1	
1686	89	lblLocationCd	790	String	1	
1687	89	lblStoreDt	589	String	1	
1688	89	lblLimitDt	315	String	1	
1689	89	lblLot	266	String	1	
1690	89	lblInstNum	400	String	1	
1691	89	lblChargeNum	280	String	1	
1692	89	lblTitle	1506	String	1	
1693	89	lblTitle2	1508	String	1	
1694	89	lblMarkRepeat	1141	String	1	
1695	89	lblMoveSlipNo	183	String	1	
1696	90	lblChargeNum	280	String	1	
1697	90	lblClientNm	748	String	1	
1698	90	lblCntrNm	736	String	1	
1699	90	lblDepositCd	776	String	1	
1700	90	lblDepositCdH	776	String	1	
1701	90	lblInstNum	400	String	1	
1702	90	lblInstNumH	1150	String	1	
1703	90	lblJanCd	180	String	1	
1704	90	lblLimitDt	315	String	1	
1705	90	lblLimitDtH	315	String	1	
1706	90	lblLocationCd	790	String	1	
1707	90	lblLocationNmH	790	String	1	
1708	90	lblLot	266	String	1	
1709	90	lblLotH	266	String	1	
1710	90	lblMarkRepeat	1141	String	1	
1711	90	lblMoveSlipNo	183	String	1	
1712	90	lblProductCd	1490	String	1	
1713	90	lblProductCdH	1487	String	1	
1714	90	lblProductNm	1491	String	1	
1715	90	lblStockTypeCd	777	String	1	
1716	90	lblStockTypeCdH	777	String	1	
1717	90	lblStoreDt	589	String	1	
1718	90	lblStoreDtH	589	String	1	
1719	90	lblStorelabelNo	579	String	1	
1720	90	lblTitle	1506	String	1	
1721	90	lblTitle2	1508	String	1	
1722	90	lblUnitNum	1507	String	1	
1723	90	lblWarehouseCd	737	String	1	
1724	90	lblProductNmH	1488	String	1	
1725	91	lblChargeNum	280	String	1	
1726	91	lblClientNm	748	String	1	
1727	91	lblCntrNm	736	String	1	
1728	91	lblDepositCd	776	String	1	
1729	91	lblDepositCdH	776	String	1	
1730	91	lblInstNum	400	String	1	
1731	91	lblInstNumH	1150	String	1	
1732	91	lblJanCd	180	String	1	
1733	91	lblLimitDt	315	String	1	
1734	91	lblLimitDtH	315	String	1	
1735	91	lblLocationCd	790	String	1	
1736	91	lblLocationNmH	790	String	1	
1737	91	lblLot	266	String	1	
1738	91	lblLotH	266	String	1	
1739	91	lblMarkRepeat	1141	String	1	
1740	91	lblMoveSlipNo	183	String	1	
1741	91	lblProductCd	1490	String	1	
1742	91	lblProductCdH	1487	String	1	
1743	91	lblProductNm	1491	String	1	
1744	91	lblStockTypeCd	777	String	1	
1745	91	lblStockTypeCdH	777	String	1	
1746	91	lblStoreDt	589	String	1	
1747	91	lblStoreDtH	589	String	1	
1748	91	lblStorelabelNo	579	String	1	
1749	91	lblTitle	1506	String	1	
1750	91	lblTitle2	1508	String	1	
1751	91	lblUnitNum	1507	String	1	
1752	91	lblWarehouseCd	737	String	1	
1753	91	lblProductNmH	1488	String	1	
1754	92	lblChargeNum	280	String	1	
1755	92	lblClientNm	748	String	1	
1756	92	lblCntrNm	736	String	1	
1757	92	lblDepositCd	776	String	1	
1758	92	lblDepositCdH	776	String	1	
1759	92	lblInstNum	400	String	1	
1760	92	lblInstNumH	1150	String	1	
1761	92	lblJanCd	180	String	1	
1762	92	lblLimitDt	315	String	1	
1763	92	lblLimitDtH	315	String	1	
1764	92	lblLocationCd	790	String	1	
1765	92	lblLocationNmH	790	String	1	
1766	92	lblLot	266	String	1	
1767	92	lblLotH	266	String	1	
1768	92	lblMarkRepeat	1141	String	1	
1769	92	lblMoveSlipNo	183	String	1	
1770	92	lblProductCd	1490	String	1	
1771	92	lblProductCdH	1487	String	1	
1772	92	lblProductNm	1491	String	1	
1773	92	lblStockTypeCd	777	String	1	
1774	92	lblStockTypeCdH	777	String	1	
1775	92	lblStoreDt	589	String	1	
1776	92	lblStoreDtH	589	String	1	
1777	92	lblStorelabelNo	579	String	1	
1778	92	lblTitle	1506	String	1	
1779	92	lblTitle2	1508	String	1	
1780	92	lblUnitNum	1507	String	1	
1781	92	lblWarehouseCd	737	String	1	
1782	92	lblProductNmH	1488	String	1	
1783	93	lblClientNm	748	String	1	
1784	93	lblCntrNm	736	String	1	
1785	93	lblProdCd	779	String	1	
1786	93	lblDepositNm	776	String	1	
1787	93	lblStockType	777	String	1	
1788	93	lblLimitDt	315	String	1	
1789	93	lblLot	266	String	1	
1790	93	lblWarehouseNm	737	String	1	
1791	93	lblZoneNm	738	String	1	
1792	93	lblTLocationNm1	1148	String	1	
1793	93	lblTLocationNm2	1149	String	1	
1794	93	lblPinkLoc1	1151	String	1	
1795	93	lblPinkLoc2	1149	String	1	
1796	93	lblShippingLoc1	1887	String	1	
1797	93	lblShippingLoc2	1149	String	1	
1798	93	lblStoreLoc1	1886	String	1	
1799	93	lblStoreLoc2	1149	String	1	
1800	93	lblBreakdown	2706	String	1	
1801	93	lblStringUnitNum	591	String	1	
1802	93	lblStoreLabelNo	579	String	1	
1803	93	lblStoreNum	2952	String	1	
1804	93	lblTitle	1147	String	1	
1805	93	lblStoreDt	589	String	1	
1806	94	lblClientNm	748	String	1	
1807	94	lblCntrNm	736	String	1	
1808	94	lblProdCd	779	String	1	
1809	94	lblDepositNm	776	String	1	
1810	94	lblStockType	777	String	1	
1811	94	lblLimitDt	315	String	1	
1812	94	lblLot	266	String	1	
1813	94	lblWarehouseNm	737	String	1	
1814	94	lblZoneNm	738	String	1	
1815	94	lblTLocationNm1	1148	String	1	
1816	94	lblTLocationNm2	1149	String	1	
1817	94	lblPinkLoc1	1151	String	1	
1818	94	lblPinkLoc2	1149	String	1	
1819	94	lblShippingLoc1	1887	String	1	
1820	94	lblShippingLoc2	1149	String	1	
1821	94	lblStoreLoc1	1886	String	1	
1822	94	lblStoreLoc2	1149	String	1	
1823	94	lblBreakdown	2706	String	1	
1824	94	lblStringUnitNum	591	String	1	
1825	94	lblStoreLabelNo	579	String	1	
1826	94	lblStoreNum	2952	String	1	
1827	94	lblTitle	1147	String	1	
1828	94	lblStoreDt	589	String	1	
1829	95	lblClientNm	748	String	1	
1830	95	lblCntrNm	736	String	1	
1831	95	lblProdCd	779	String	1	
1832	95	lblDepositNm	776	String	1	
1833	95	lblStockType	777	String	1	
1834	95	lblLimitDt	315	String	1	
1835	95	lblLot	266	String	1	
1836	95	lblWarehouseNm	737	String	1	
1837	95	lblZoneNm	738	String	1	
1838	95	lblTLocationNm1	1148	String	1	
1839	95	lblTLocationNm2	1149	String	1	
1840	95	lblPinkLoc1	1151	String	1	
1841	95	lblPinkLoc2	1149	String	1	
1842	95	lblShippingLoc1	1887	String	1	
1843	95	lblShippingLoc2	1149	String	1	
1844	95	lblStoreLoc1	1886	String	1	
1845	95	lblStoreLoc2	1149	String	1	
