COL_ID	ITEM_ID	COL_CD	DICT_ID	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE
1323	2642	tpackingH.tallocInstH.shippingDt	448	13	date	1	0		0	150		
1324	2642	tpackingH.tallocInstH.delivDt	595	14	date	1	0		0	150		
1325	2642	tpackingH.tallocInstH.supplyCustomerCd	597	15	text	1	0		0	200		
1326	2642	tpackingH.tallocInstH.supplyCustomerNm	600	16	text	1	0		0	300		
1327	2642	tpackingH.tallocInstH.mcustomerBySupplyCustomerId.customerAbbr	710	17	text	1	0		0	300		
1328	2642	tpackingH.tallocInstH.delivCustomerCd	554	18	text	1	0		0	200		
1329	2642	tpackingH.tallocInstH.delivCustomerNm	562	19	text	1	0		0	300		
1330	2642	clientShippingNo	352	20	text	1	0		0	260		
1331	2642	tpackingH.tallocInstH.mdeliveryCourse.deliveryCourseCd	605	21	text	1	0		0	125		
1332	2642	tpackingH.tallocInstH.mdeliveryCourse.deliveryCourseNm	607	22	text	1	0		0	300		
1333	2642	tpackingH.tallocInstH.mdeliveryCourse.mcarrier.carrierCd	286	23	text	1	0		0	110		
1334	2642	tpackingH.tallocInstH.mdeliveryCourse.mcarrier.carrierNm	288	24	text	1	0		0	300		
1335	2642	tpackingH.carrierTraceNum	308	25	text	1	0		0	150		
1336	2642	tpackingH.mixedFlg	685	26	text	1	0		0	90		
1337	2642	tpackingH.bclassDtlByMixedFlg.vdict.dictNm	1612	27	text	1	0		0	160		
1338	2642	casePickingNo	2576	28	text	1	0		0	150		
1339	2642	tpackingH.loadingFlg	1748	29	text	1	0		0	90		
1340	2642	tpackingH.bclassDtlByLoadingFlg.vdict.dictNm	1749	30	text	1	0		0	160		
1341	2642	tpackingH.mclient.clientCd	299	31	text	1	0		0	200		
1342	2642	tpackingH.mclient.clientNm	305	32	text	1	0		0	200		
1343	2642	tpackingH.mcenter.centerCd	202	33	text	1	0		0	200		
1344	2642	tpackingH.mcenter.centerNm	208	34	text	1	0		0	200		
1345	2660	boxNo	3919	1	text	1	0		0	90		
1346	2660	productCd	470	2	text	1	0		0	205		
1347	2660	janCd	3432	3	text	1	0		0	245		
1348	2660	productNm	474	4	text	1	0		0	300		
1349	2660	productUnit	2946	5	text	1	0		0	90		
1350	2660	packingNumSum	852	6	number	1	0	right	0	95		
1351	2660	lot	266	7	text	1	0		0	95		
1352	2660	limitDt	315	8	date	1	0		0	95		
1353	2660	prodDt	3650	9	date	1	0		0	95		
1354	2660	boxCd	292	10	text	1	0		0	95		
1355	2660	boxNm	294	11	text	1	0		0	205		
1356	2660	depositCd	3647	12	text	1	0		0	95		
1357	2660	customerNm	3648	13	text	1	0		0	300		
1358	2660	centerCd	202	14	text	1	0		0	95		
1359	2660	centerNm	208	15	text	1	0		0	300		
1360	2767	nizoroeNo2	3918	1	text	1	0		0	170		
1361	2767	daihyoNizoroeNo2	3945	2	text	1	0		0	170		
1362	2767	supplyCustomerNm	3833	3	text	1	0		0	200		
1363	2767	deliveryCourseCd	3701	4	text	1	0		0	150		
1364	2767	deliveryCourseNm	3946	5	text	1	0		0	200		
1365	2767	carrierCd	286	6	text	1	0		0	150		
1366	2767	carrierNm	288	7	text	1	0		0	200		
1367	2767	kohaiContractorCd	247	8	text	1	0		0	150		
1368	2767	kohaiContractorNm	252	9	text	1	0		0	200		
1369	2767	shippingDt	3599	10	date	1	0		0	150		
1370	2767	workDt	390	11	date	1	0		0	150		
1371	2767	shippingFixedDt	448	12	date	1	0		0	150		
1372	2767	clientShippingNo	3655	13	text	1	0		0	170		
1373	2767	processTypeCd	3947	14	text	1	0		0	170		
1374	2767	processTypeNm	3948	15	text	1	0		0	170		
1375	2767	shippingTypeCd	3949	16	text	1	0		0	120		
1376	2767	shippingTypeNm	3950	17	text	1	0		0	150		
1377	2767	slipCnt	826	18	number	1	0	right	0	120		
1378	2767	lineCnt	827	19	number	1	0	right	0	120		
1379	2767	itemCnt	828	20	number	1	0	right	0	120		
1380	2767	instNum	1172	21	number	1	0	right	0	120		
1381	2767	packingNum	367	22	number	1	0	right	0	120		
1382	2767	nizoroeOutNm	3951	23	text	1	0		0	150		
1383	2767	nizoroeOutDt	3952	24	datetime	1	0		0	200		
1384	2767	tagOutNm	1723	25	text	1	0		0	150		
1385	2767	tagOutDt	3953	26	datetime	1	0		0	200		
1386	2767	delivOutNm	3954	27	text	1	0		0	150		
1387	2767	delivOutDt	3955	28	datetime	1	0		0	200		
1388	2767	pllOutNm	3956	29	text	1	0		0	150		
1389	2767	pllOutDt	3957	30	datetime	1	0		0	200		
1390	2767	indvSupplyOutNm	3958	31	text	1	0		0	200		
1391	2767	indvSupplyOutDt	3959	32	datetime	1	0		0	300		
1392	2767	indvLabelOutNm	3960	33	text	1	0		0	200		
1393	2767	indvLabelOutDt	3961	34	datetime	1	0		0	275		
1394	2767	centerCd	202	35	text	1	0		0	150		
1395	2767	centerNm	208	36	text	1	0		0	200		
1396	2774	pickingBatchNo	222	1	text	1	0		0	90		
1397	2774	bclassDtlByRcmdPickingCls.vdict.dictNm	3236	2	text	1	0		0	230		
1398	2774	packingNum	367	3	number	1	0	right	0	60		
1399	2774	workVolume	3237	4	number	1	0	right	0	90		
1400	2774	deliveryCourseCd	605	5	text	1	0		0	125		
1401	2774	deliveryCourseNm	607	6	text	1	0		0	300		
1402	2774	carrierCd	286	7	text	1	0		0	125		
1403	2774	carrierNm	288	8	text	1	0		0	300		
1404	2774	bclassDtlByEmergencyFlg.vdict.dictNm	330	9	text	1	0		0	90		
1405	2786	tpickingH.tallocInstH.workDt	390	1	date	1	0		0	150		
1406	2786	tpickingH.tallocInstH.shippingDt	448	2	date	1	0		0	150		
1407	2786	tpickingH.tallocInstH.supplyCustomerCd	597	3	text	1	0		0	200		
1408	2786	tpickingH.tallocInstH.supplyCustomerNm	600	4	text	1	0		0	300		
1409	2786	tpickingH.tallocInstH.delivCustomerCd	554	5	text	1	0		0	160		
1410	2786	tpickingH.tallocInstH.delivCustomerNm	562	6	text	1	0		0	300		
1411	2786	tpickingH.pickingWorkNo	455	7	text	1	0		0	125		
1412	2786	tpickingH.pickingStatus	438	8	text	1	0		0	125		
1413	2786	tpickingH.bclassDtlByPickingStatus.vdict.dictNm	918	9	text	1	0		0	155		
1414	2786	tpickingH.tallocInstH.mdeliveryCourse.deliveryCourseCd	605	10	text	1	0		0	125		
1415	2786	tpickingH.tallocInstH.mdeliveryCourse.deliveryCourseNm	607	11	text	1	0		0	300		
1416	2786	tpickingH.tallocInstH.mdeliveryCourse.mcarrier.carrierCd	286	12	text	1	0		0	110		
1417	2786	tpickingH.tallocInstH.mdeliveryCourse.mcarrier.carrierNm	288	13	text	1	0		0	300		
1418	2786	tpickingH.tpickingRAsOne.bclassDtlByPl1OutFlg.vdict.dictNm	3243	14	text	1	0		0	205		
1419	2786	slipNum	826	15	number	1	0	right	0	150		
1420	2786	tpickingH.delivUnitNo	560	16	text	1	0		0	125		
1421	2786	tpickingH.tallocInstH.delivPlanDt	604	17	date	1	0		0	150		
1422	2786	tpickingH.tallocInstH.delivDt	595	18	date	1	0		0	150		
1423	2786	tpickingH.tallocInstH.delivTz	919	19	text	1	0		0	125		
1424	2786	tpickingH.tallocInstH.bclassDtlByDelivTz.vdict.dictNm	920	20	text	1	0		0	125		
1425	2786	emergencyFlgNm	330	21	text	1	0		0	90		
1426	2811	janCd	180	1	text	1	0		0	205		
1427	2811	productCd	470	2	text	1	0		0	245		
1428	2811	productNm	474	3	text	1	0		0	300		
1429	2811	productAbbr	475	4	text	1	0		0	300		
1430	2811	productUnit	2946	5	text	1	0		0	90		
1431	2811	instNum	400	6	number	1	0	right	0	95		
1432	2811	spgQtyOns	911	7	number	1	0	right	0	95		
1433	2811	spgQtyRemain	990	8	number	1	0	right	0	95		
1434	2811	shippingPackingNo	991	9	number	1	0	right	0	150		
1435	2811	netWeight	992	10	number	1	0	right	0	190		
1436	2811	grossWeight	993	11	number	1	0	right	0	190		
1437	2811	shpCheckDisplay	1271	12	number	0	0	right	0	150		
1438	2841	processTypeCd	463	1	text	1	1		1	90	1	
1439	2841	vdict.dictNm	814	2	text	1	1		1	170	2	
1440	2841	receiveFlg	566	3	checkbox	1	1		0	100	3	
1441	2841	shippingFlg	439	4	checkbox	1	1		0	100	4	
1442	2841	stockAdjustFlg	387	5	checkbox	1	1		0	150	5	
1443	2841	defaultFlg	215	6	checkbox	1	1		0	150	6	
1444	2841	mstockType.stockTypeCd	777	7	dropdown	1	1		0	150	7	
1445	2841	delFlg	819	8	dropdown	1	1		1	110	8	
1446	2857	lineNo	774	1	number	1	0	right	0	70		
1447	2857	mproduct.productCd	470	2	text	1	0		0	245	2	
1448	2857	mproduct.productNm	474	3	text	1	0		0	300	3	
1449	2857	mproduct.productAbbr	475	4	text	1	0		0	300	4	
1450	2857	mproduct.janCd	180	5	text	1	0		0	205	5	
1451	2857	mproduct.lotManagFlg	269	6	text	1	0		0	140	6	
1452	2857	mproduct.limitDtManagFlg	316	7	text	1	0		0	140	7	
1453	2857	mproduct.limitDtReverseFlg	317	8	text	1	0		0	170	8	
1454	2857	mproduct.receiveLimitNum	567	9	number	1	0	right	0	110	9	
1455	2857	mproduct.shippingLimitNum	441	10	number	1	0	right	0	110	10	
1456	2857	mproduct.mergeCls	577	11	text	1	0		0	230	11	
1457	2857	mproduct.shippingStopFlg	447	12	text	1	0		0	125	12	
1458	2857	mproduct.fixedPoint	1309	13	number	1	0	right	0	110	13	
1459	2857	mproduct.mshapeGrp.shapeGrpCd	2955	14	text	1	0		0	190	14	
1460	2857	length	1550	15	number	1	0	right	0	190	15	
1461	2857	width	1551	16	number	1	0	right	0	190	16	
1462	2857	height	1552	17	number	1	0	right	0	200	17	
1463	2857	volume	1553	18	number	1	0	right	0	210	18	
1464	2857	netWeight	1554	19	number	1	0	right	0	210	19	
1465	2857	grossWeight	1555	20	number	1	0	right	0	220	20	
1466	2857	errorMessageNm	998	21	text	1	0		0	600	21	
1467	2868	mshape.shapeCd	1204	1	text	1	0		0	150		
1468	2868	mshape.vdictByShapeDictId.dictNm	1546	2	text	1	0		0	300		
1469	2868	mproductShapeList[0].unitNum	591	3	number	1	1	right	1	85		
1470	2868	mproductShapeList[0].unitNumUnit	2979	4	text	1	0		0	150		
1471	2868	mproductShapeList[0].length	437	5	number	1	1	right	0	90		
1472	2868	mproductShapeList[0].width	290	6	number	1	1	right	0	90		
1473	2868	mproductShapeList[0].height	364	7	number	1	1	right	0	110		
1474	2868	mproductShapeList[0].volume	638	8	number	1	1	right	0	190		
1475	2868	mproductShapeList[0].netWeight	473	9	number	1	1	right	0	125		
1476	2868	mproductShapeList[0].grossWeight	503	10	number	1	1	right	0	110		
1477	2895	productCd	470	1	text	1	0		0	245		
1478	2895	productNm	474	2	text	1	0		0	300		
1479	2895	janCd	3432	3	text	1	0		0	205		
1480	2895	productAbbr	475	4	text	1	0		0	300		
1481	2895	inventoryManagementUnitCd	2975	5	text	1	0		0	170		
1482	2895	inventoryManagementUnitNm	2976	6	text	1	0		0	170		
1483	2895	lotManagFlg	760	7	text	1	0		0	170		
1484	2895	bclassDtlByLotManagFlg.vdict.dictNm	725	8	text	1	0		0	170		
1485	2895	limitDtManagFlg	762	9	text	1	0		0	170		
1486	2895	bclassDtlByLimitDtManagFlg.vdict.dictNm	727	10	text	1	0		0	170		
1487	2895	limitDtReverseFlg	763	11	text	1	0		0	205		
1488	2895	bclassDtlByLimitDtReverseFlg.vdict.dictNm	728	12	text	1	0		0	205		
1489	2895	receiveLimitNum	567	13	number	1	0	right	0	110		
1490	2895	shippingLimitNum	441	14	number	1	0	right	0	110		
1491	2895	mergeCls	764	15	text	1	0		0	205		
1492	2895	bclassDtlByMergeCls.vdict.dictNm	729	16	text	1	0		0	205		
1493	2895	shippingStopFlg	765	17	text	1	0		0	155		
1494	2895	bclassDtlByShippingStopFlg.vdict.dictNm	730	18	text	1	0		0	155		
1495	2904	productCd	470	1	text	1	0		0	245		
1496	2904	productNm	474	2	text	1	0		0	300		
1497	2904	productAbbr	475	3	text	1	0		0	300		
1498	2904	janCd	3432	4	text	1	0		0	205		
1499	2904	unitNumBreakdown	2727	5	text	1	0	right	0	220		
1500	2904	delFlg	391	43	text	1	0		0	125		
1501	2904	bclassDtlByDelFlg.vdict.dictNm	1220	44	text	1	0		0	125		
1502	2904	lotManagFlg	3433	6	text	1	0		0	170		
1503	2904	bclassDtlByLotManagFlg.vdict.dictNm	3434	7	text	1	0		0	170		
1504	2904	limitDtManagFlg	316	8	text	1	0		0	170		
1505	2904	bclassDtlByLimitDtManagFlg.vdict.dictNm	727	9	text	1	0		0	170		
1506	2904	receiveLimitNum	3435	10	number	1	0	right	0	110		
1507	2904	shippingLimitNum	3436	11	number	1	0	right	0	110		
1508	2904	prodDtManagFlg	3437	12	text	1	0		0	170		
1509	2904	bclassDtlByProdDtManagFlg.vdict.dictNm	3438	13	text	1	0		0	170		
1510	2904	prodDtLimitDaysRcv	3439	14	number	1	0	right	0	110		
1511	2904	prodDtLimitDaysShp	3440	15	number	1	0	right	0	110		
1512	2904	logiSpecialTypeCd	3442	16	text	1	0		0	170		
1513	2904	bclassDtlByLogiSpecialTypeCd.vdict.dictNm	3443	17	text	1	0		0	170		
1514	2904	ocrDateFormat	3444	18	text	1	0		0	170		
1515	2904	bclassDtlByOcrDateFormat.vdict.dictNm	3445	19	text	1	0		0	170		
1516	2904	unitNum	3644	20	text	1	0		0	170		
1517	2904	noOkinawaFlightFlg	3448	21	text	1	0		0	170		
1518	2904	bclassDtlByNoOkinawaFlightFlg.vdict.dictNm	3449	22	text	1	0		0	170		
1519	2904	logiAttentionTypeCd	3450	23	text	1	0		0	170		
1520	2904	bclassDtlByLogiAttentionTypeCd.vdict.dictNm	3451	24	text	1	0		0	170		
1521	2904	heavyItemFlg	3452	25	text	1	0		0	170		
1522	2904	bclassDtlByHeavyItemFlg.vdict.dictNm	3453	26	text	1	0		0	170		
1523	2904	insuranceFlg	3454	27	text	1	0		0	170		
1524	2904	bclassDtlByInsuranceFlg.vdict.dictNm	3455	28	text	1	0		0	170		
1525	2904	largeItemFlg	3456	29	text	1	0		0	170		
1526	2904	bclassDtlByLargeItemFlg.vdict.dictNm	3457	30	text	1	0		0	170		
1527	2904	sizeNm	3460	31	text	1	0		0	170		
1528	2904	evaluationUnitPrice	3461	32	number	1	0	right	0	110		
1529	2904	oldJanCd	3462	33	text	1	0		0	205		
1530	2904	innerJanCd	3463	34	text	1	0		0	205		
1531	2904	recomendLocationCd	3464	35	text	1	0		0	205		
1532	2904	recomendLocationTypeCd	3465	36	text	1	0		0	205		
1533	2904	mlocationReplenishProductList[0].mlocation.bclassDtlByLocationType.vdict.dictNm	3466	37	text	1	0		0	205		
1534	2904	createDate	390	38	datetime	1	0		0	180		
1535	2904	createTime	3467	39	datetime	1	0		0	180		
1536	2904	floorRefStockNum	3468	40	text	1	0		0	205		
1537	2904	addDt	539	41	datetime	1	0		0	180		
1538	2904	updDt	358	42	datetime	1	0		0	180		
1539	2917	productCd	470	1	text	1	0		0	245		
1540	2917	productNm	474	2	text	1	0		0	300		
1541	2917	janCd	180	3	text	1	0		0	205		
1542	2917	productAbbr	475	4	text	1	0		0	300		
1543	2917	inventoryManagementUnitCd	2975	5	text	1	0		0	170		
1544	2917	inventoryManagementUnitNm	2976	6	text	1	0		0	170		
1545	2917	lotManagFlg	760	7	text	1	0		0	170		
1546	2917	bclassDtlByLotManagFlg.vdict.dictNm	725	8	text	1	0		0	170		
1547	2917	limitDtManagFlg	762	9	text	1	0		0	170		
1548	2917	bclassDtlByLimitDtManagFlg.vdict.dictNm	727	10	text	1	0		0	170		
1549	2917	limitDtReverseFlg	763	11	text	1	0		0	205		
1550	2917	bclassDtlByLimitDtReverseFlg.vdict.dictNm	728	12	text	1	0		0	205		
1551	2917	receiveLimitNum	567	13	number	1	0	right	0	110		
1552	2917	shippingLimitNum	441	14	number	1	0	right	0	110		
1553	2917	mergeCls	764	15	text	1	0		0	205		
1554	2917	bclassDtlByMergeCls.vdict.dictNm	729	16	text	1	0		0	205		
1555	2917	shippingStopFlg	765	17	text	1	0		0	155		
1556	2917	bclassDtlByShippingStopFlg.vdict.dictNm	730	18	text	1	0		0	155		
1557	2925	productCd	470	1	text	1	0		0	245		
1558	2925	productNm	474	2	text	1	0		0	300		
1559	2954	treceivePlanH.receivePlanDt	574	1	date	1	0		0	150		
1560	2954	tstoreRecordBList[0].storeDt	589	2	date	1	0		0	150		
1561	2954	treceivePlanH.mcustomerByPlanSupplierId.customerCd	626	3	text	1	0		0	200		
1562	2954	treceivePlanH.mcustomerByPlanSupplierId.customerNm	1028	4	text	1	0		0	300		
1563	2954	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerCd	393	5	text	1	0		0	200		
1564	2954	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerNm	396	6	text	1	0		0	300		
1565	2954	treceivePlanH.planClientReceiveNo	662	7	text	1	0		0	210		
1566	2954	tstoreRecordBList[0].tstoreRecordH.clientReceiveNo	353	8	text	1	0		0	210		
1567	2954	treceivePlanH.receiveSlipNo	186	9	text	1	0		0	170		
1568	2954	lineNo	359	10	number	1	0	right	0	60		
1569	2954	receiveStatusTemp	1216	11	text	1	0		0	170		
1570	2954	bclassDtlByReceiveStatus.vdict.dictNm	1217	12	text	1	0		0	205		
1571	2954	productCd	470	13	text	1	0		0	245		
1572	2954	mproduct.productNm	474	14	text	1	0		0	300		
1573	2954	mproduct.janCd	180	15	text	1	0		0	205		
1574	2954	treceivePlanH.planDepositCd	632	16	text	1	0		0	160		
1575	2954	treceivePlanH.mcustomerByPlanDepositId.customerNm	1030	17	text	1	0		0	300		
1576	2954	treceivePlanH.mprocessType.processTypeCd	1207	18	text	1	0		0	140		
1577	2954	treceivePlanH.mprocessType.vdict.dictNm	1208	19	text	1	0		0	140		
1578	2954	treceivePlanH.mstockType.stockTypeCd	1478	20	text	1	0		0	140		
1579	2954	treceivePlanH.mstockType.vdict.dictNm	1479	21	text	1	0		0	140		
1580	2954	planClientOrderNo	663	22	text	1	0		0	210		
1581	2954	tstoreRecordBList[0].tstoreRecordH.mcustomerByDepositId.customerCd	634	23	text	1	0		0	160		
1582	2954	tstoreRecordBList[0].tstoreRecordH.mcustomerByDepositId.customerNm	637	24	text	1	0		0	300		
1583	2954	tstoreRecordBList[0].tstoreRecordH.mprocessType.processTypeCd	463	25	text	1	0		0	110		
1584	2954	tstoreRecordBList[0].tstoreRecordH.mprocessType.vdict.dictNm	814	26	text	1	0		0	110		
1585	2954	tstoreRecordBList[0].stockTypeCd	384	27	text	1	0		0	110		
1586	2954	tstoreRecordBList[0].stockTypeNm	865	28	text	1	0		0	110		
1587	2954	tstoreRecordBList[0].clientOrderNo	354	29	text	1	0		0	210		
1588	2954	treceivePlanH.oldReceiveSlipNo	813	30	text	1	0		0	190		
1589	2954	treceivePlanH.mcustomerByPlanSupplierId.customerAbbr	1029	31	text	1	0		0	250		
1590	2954	treceivePlanH.receiveDeliveryStatus	568	32	text	1	0		0	155		
1591	2954	treceivePlanH.bclassDtlByReceiveDeliveryStatus.vdict.dictNm	804	33	text	1	0		0	190		
1592	2954	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerAbbr	714	34	text	1	0		0	250		
1593	2954	mproduct.productAbbr	475	35	text	1	0		0	300		
1594	2954	productUnit	2946	36	text	1	0		0	90		
1595	2954	unitNumBreakdown	2727	37	text	1	0	right	0	220		
1596	2954	planNum	815	38	number	1	0	right	0	150		
1597	2954	planBreakdown	2729	39	text	1	0	right	0	200		
1598	2954	tstoreRecordBList[0].storeNum	793	40	number	1	0	right	0	250		
1599	2954	storeBreakdown	2731	41	text	1	0	right	0	200		
1600	2954	mlocation.locationNm	1077	42	text	1	0		0	250		
1601	2954	tstoreRecordBList[0].locationNm	583	43	text	1	0		0	250		
1602	2954	lastStoreFlgNm	580	44	text	1	0		0	125		
1603	2954	tstoreRecordBList[0].htStoreInspectionDt	974	45	date	1	0		0	150		
1604	2954	userNm	975	46	text	1	0		0	160		
1605	2954	tstoreRecordBList[0].addDt	976	47	datetime	1	0		0	180		
1606	2954	messageNm	998	48	text	1	0		0	160		
1607	2954	planLot	624	49	text	1	0		0	170		
1608	2954	tstoreRecordBList[0].lot	266	50	text	1	0		0	170		
1609	2954	planLimitDt	625	51	date	1	0		0	150		
1610	2954	tstoreRecordBList[0].limitDt	315	52	date	1	0		0	150		
1611	2954	tstoreRecordBList[0].maxLimitDt	1290	53	date	1	0		0	130		
1612	2954	planStoreLabelNo	631	54	text	1	0		0	170		
1613	2954	tstoreRecordBList[0].storeLabelNo	579	55	text	1	0		0	140		
1614	2954	treceivePlanH.mclient.clientCd	299	56	text	1	0		0	200		
1615	2954	treceivePlanH.mclient.clientNm	305	57	text	1	0		0	200		
1616	2954	treceivePlanH.mcenter.centerCd	202	58	text	1	0		0	200		
1617	2954	treceivePlanH.mcenter.centerNm	208	59	text	1	0		0	200		
1618	2960	lineNo	774	1	number	1	0	right	0	70		
1619	2960	mproduct.productCd	470	2	text	1	0		0	245	2	
1620	2960	mproduct.productNm	474	3	text	1	0		0	300	3	
1621	2960	mshapeGrpDtl.mshape.shapeCd	295	4	text	1	0		0	200	4	
1622	2960	unitNum	591	5	number	1	0	right	0	150	5	
1623	2960	length	437	6	number	1	0	right	0	150	6	
1624	2960	width	290	7	number	1	0	right	0	150	7	
1625	2960	height	364	8	number	1	0	right	0	150	8	
1626	2960	volume	638	9	number	1	0	right	0	180	9	
1627	2960	netWeight	473	10	number	1	0	right	0	150	10	
1628	2960	grossWeight	503	11	number	1	0	right	0	150	11	
1629	2960	errorMessageNm	998	12	text	1	0	left	0	400	12	
1630	2994	tshippingInstH.supplyCustomerCd	597	1	text	1	0		0	200		
1631	2994	tshippingInstH.supplyCustomerNm	600	2	text	1	0		0	300		
1632	2994	tshippingInstH.delivCustomerCd	554	3	text	1	0		0	200		
1633	2994	tshippingInstH.delivCustomerNm	562	4	text	1	0		0	300		
1634	2994	tshippingInstH.shippingStatus	438	5	text	1	0		0	125		
1635	2994	tshippingInstH.bclassDtlByShippingStatus.vdict.dictNm	918	6	text	1	0		0	155		
1636	2994	tshippingInstH.shippingSlipNo	184	7	text	1	0		0	170		
1637	2994	tshippingInstH.clientShippingNo	352	8	text	1	0		0	260		
1638	2994	tshippingInstH.pickingBatchNo	457	9	text	1	0		0	170		
1639	2994	tshippingInstH.tallocInstH.tpickingH.pickingWorkNo	455	10	text	1	0		0	125		
1640	2994	tshippingInstH.pickingWorkMessage	456	11	text	1	0		0	300		
1641	2994	tshippingInstH.deliveryCourseCd	605	12	text	1	0		0	125		
1642	2994	tshippingInstH.mdeliveryCourse.deliveryCourseNm	607	13	text	1	0		0	300		
1643	2994	tshippingInstH.mdeliveryCourse.mcarrier.carrierNm	288	14	text	1	0		0	300		
1644	2994	tshippingInstH.mprocessType.processTypeCd	463	15	text	1	0		0	110		
1645	2994	tshippingInstH.mprocessType.vdict.dictNm	814	16	text	1	0		0	110		
1646	2994	productCd	470	17	text	1	0		0	245		
1647	2994	mproduct.productNm	474	18	text	1	0		0	300		
1648	2994	productUnit	2946	19	text	1	0		0	90		
1649	2994	mproduct.janCd	180	20	text	1	0		0	205		
1650	2994	instNum	400	21	number	1	0	right	0	95		
1651	2994	allocNum	282	22	number	1	0	right	0	95		
1652	2994	stockOutNum	1210	23	number	1	0	right	0	95		
1653	2994	depositCd	417	24	text	1	0		0	160		
1654	2994	mcustomer.customerNm	419	25	text	1	0		0	300		
1655	2994	mstockType.stockTypeCd	2235	26	text	1	0		0	160		
1656	2994	mstockType.vdict.dictNm	2236	27	text	1	0		0	160		
1657	2994	warehouseCd	411	28	text	1	0		0	90		
1658	2994	mwarehouse.warehouseNm	413	29	text	1	0		0	300		
1659	2994	mlocation.locationNm	404	30	text	1	0		0	250		
1660	2994	lot	405	31	text	1	0		0	170		
1661	2994	limitDt	410	32	date	1	0		0	150		
1662	2994	tpickingBList[0].mixedFlg	685	33	text	1	0		0	90		
1663	2994	tpickingBList[0].mixedFlgNm	1612	34	text	1	0		0	160		
1664	2994	tpickingBList[0].tstock.mlocation.locationCd	262	35	text	1	0		0	150		
1665	2994	tpickingBList[0].tstock.mlocation.locationNm	265	36	text	1	0		0	250		
1666	2994	tpickingBList[0].tstock.mlocation.mzone.mwarehouse.warehouseCd	499	37	text	1	0		0	80		
1667	2994	tpickingBList[0].tstock.mlocation.mzone.mwarehouse.warehouseNm	501	38	text	1	0		0	110		
1668	2994	tpickingBList[0].tstock.mlocation.mzone.zoneCd	211	39	text	1	0		0	80		
1669	2994	tpickingBList[0].tstock.mlocation.mzone.zoneNm	213	40	text	1	0		0	110		
1670	2994	tpickingBList[0].tstock.mcustomer.customerCd	634	41	text	1	0		0	160		
1671	2994	tpickingBList[0].tstock.mcustomer.customerNm	637	42	text	1	0		0	300		
1672	2994	tpickingBList[0].tstock.mstockType.stockTypeCd	384	43	text	1	0		0	110		
1673	2994	tpickingBList[0].tstock.mstockType.vdict.dictNm	865	44	text	1	0		0	110		
1674	2994	tpickingBList[0].pickingNum	458	45	number	1	0	right	0	95		
1675	2994	tpickingBList[0].tstock.tlot.lot	266	46	text	1	0		0	170		
1676	2994	tpickingBList[0].tstock.tlot.limitDt	315	47	date	1	0		0	150		
1677	2994	tpickingBList[0].tstock.tstoreNo.storeDt	589	48	date	1	0		0	150		
1678	2994	tpickingBList[0].tstock.tstoreNo.storeLabelNo	579	49	text	1	0		0	140		
1679	2994	tshippingInstH.workDt	390	50	date	1	0		0	150		
1680	2994	tshippingInstH.shippingDt	448	51	date	1	0		0	150		
1681	2994	tshippingInstH.delivPlanDt	604	52	date	1	0		0	150		
1682	2994	tshippingInstH.delivDt	595	53	date	1	0		0	150		
1683	2994	tshippingInstH.delivTz	919	54	text	1	0		0	125		
1684	2994	tshippingInstH.bclassDtlByDelivTz.vdict.dictNm	920	55	text	1	0		0	125		
1685	2994	tshippingInstH.delivZipCd	563	56	text	1	0		0	125		
1686	2994	tshippingInstH.delivAddress1	556	57	text	1	0		0	300		
1687	2994	tshippingInstH.headMessageNm	926	58	text	1	0		0	160		
1688	2994	bodyMessageNm	927	59	text	1	0		0	160		
1689	2994	tshippingInstH.mcustomerBySupplyCustomerId.bclassDtlByShippingStopFlg.vdict.dictNm	928	60	text	1	0		0	170		
1690	2994	mproduct.bclassDtlByShippingStopFlg.vdict.dictNm	929	61	text	1	0		0	160		
1691	2994	tshippingInstH.mcustomerBySupplyCustomerId.customerAbbr	710	62	text	1	0		0	300		
1692	2994	mproduct.productAbbr	475	63	text	1	0		0	300		
1693	2994	tshippingInstH.mclient.clientCd	299	64	text	1	0		0	200		
1694	2994	tshippingInstH.mclient.clientNm	305	65	text	1	0		0	200		
1695	2994	tshippingInstH.mcenter.centerCd	202	66	text	1	0		0	200		
1696	2994	tshippingInstH.mcenter.centerNm	208	67	text	1	0		0	200		
1697	3023	hreceiveH.histDt	641	1	date	1	0		0	150		
1698	3023	hreceiveH.receivePlanDt	574	2	date	1	0		0	150		
1699	3023	storeDt	589	3	date	1	0		0	150		
1700	3023	hreceiveH.supplierCd	393	4	text	1	0		0	200		
1701	3023	hreceiveH.supplierNm	396	5	text	1	0		0	300		
1702	3023	hstock.supplierAbbr	714	6	text	1	0		0	250		
1703	3023	hreceiveH.depositCd	634	7	text	1	0		0	160		
1704	3023	hreceiveH.depositNm	637	8	text	1	0		0	300		
1705	3023	hstock.depositAbbr	1679	9	text	1	0		0	150		
1706	3023	hreceiveH.clientReceiveNo	353	10	text	1	0		0	210		
