DICT_CULTURE_ID	DICT_ID	CULTURE_ID	DICT_NM
3329	1110	2	Deselect All
3330	1110	3	全解除
3331	1111	1	実績数
3332	1111	2	Actual Qty
3333	1111	3	实绩数
3334	1112	1	画面グリッド権限マスタメンテナンス(編集)
3335	1112	2	Screen Grid Access Control Maintenance
3336	1112	3	画面列表权限主表维护(编辑)
3337	1113	1	センタ・荷主別画面項目マスタメンテナンス
3338	1113	2	Center/Customer Field Master
3339	1113	3	中心・货主别画面项目主表维护
3340	1114	1	センタ・荷主別 項目名
3341	1114	2	Center/Customer Field Name
3342	1114	3	中心・货主别项目名
3343	1115	1	センタ・荷主別 編集可否
3344	1115	2	Center/Customer Editable
3345	1115	3	中心・货主别编辑可否
3346	1116	1	センタ・荷主別 必須
3347	1116	2	Center/Customer Required
3348	1116	3	中心・货主别必须
3349	1117	1	作業日(From)
3350	1117	2	Work Date (From)
3351	1117	3	作业日(From)
3352	1118	1	作業日(To)
3353	1118	2	Work Date (To)
3354	1118	3	作业日(To)
3355	1119	1	データ種別
3356	1119	2	Data Type
3357	1119	3	数据种别
3358	1120	1	データ出力
3359	1120	2	Data Export
3360	1120	3	数据输出
3361	1121	1	配送コース略称
3362	1121	2	Carrier Service Level Abbrev.
3363	1121	3	配送方案略称
3364	1122	1	区分値グループ修正
3365	1122	2	Modify Classification Group
3366	1122	3	区分值组修正
3367	1123	1	区分値グループ明細修正
3368	1123	2	Modify Classification Group Detail
3369	1123	3	区分值组明细修正
3370	1124	1	区分値グループ明細マスタメンテナンス(編集)
3371	1124	2	Classification Group Detail Master Maintenance
3372	1124	3	区分值组明细主表维护(编辑)
3373	1125	1	区分値明細名
3374	1125	2	Classification Detail Name
3375	1125	3	区分值明细名
3376	1126	1	画面項目マスタメンテナンス(編集)
3377	1126	2	Screen Item Master Maintenance
3378	1126	3	画面项目主表维护(编辑)
3379	1127	1	画面グリッドマスタメンテナンス(編集)
3380	1127	2	Screen Grid Master Maintenance
3381	1127	3	画面列表主表维护(编辑)
3382	1128	1	画面マスタメンテナンス(一覧)
3383	1128	2	Screen Master
3384	1128	3	画面主表维护(一览)
3385	1129	1	基盤マスタ
3386	1129	2	Base Master
3387	1129	3	基础主表
3388	1130	1	修正(グループ)
3389	1130	2	Update (Group)
3390	1130	3	修正(组)
3391	1131	1	修正(グループ明細)
3392	1131	2	Update (Group Detail)
3393	1131	3	修正(组明细)
3394	1132	1	システム種別名称
3395	1132	2	System Type Name
3396	1132	3	系统种别名称
3397	1133	1	区分値マスタメンテナンス(編集)
3398	1133	2	Classification Master Maintenance
3399	1133	3	区分值主表维护(编辑)
3400	1134	1	メニューグループ名
3401	1134	2	Menu Group Name
3402	1134	3	菜单组名
3403	1135	1	親メニューグループ
3404	1135	2	Parent Menu Group
3405	1135	3	父菜单组
3406	1136	1	メニューマスタメンテナンス(編集)
3407	1136	2	Menu Master Maintenance
3408	1136	3	菜单主表维护(编辑)
3409	1137	1	Page:
3410	1137	2	Page:
3411	1137	3	Page:
3412	1138	1	センタ:
3413	1138	2	Center:
3414	1138	3	中心:
3415	1139	1	倉庫:
3416	1139	2	Warehouse:
3417	1139	3	仓库:
3418	1140	1	ゾーン:
3419	1140	2	Zone:
3420	1140	3	区域:
3421	1141	1	再
3422	1141	2	Copy
3423	1141	3	再
3424	1142	1	入荷総数
3425	1142	2	Total Receiving Qty
3426	1142	3	入库总数
3427	1143	1	確認
3428	1143	2	Check
3429	1143	3	确认
3430	1144	1	総合計(予定)
3431	1144	2	Grand Total (Planned)
3432	1144	3	总合计(预定)
3433	1145	1	総合計(実績)
3434	1145	2	Grand Total (Actual)
3435	1145	3	总合计(实绩)
3436	1146	1	汎用ラベル
3437	1146	2	Generic Label
3438	1146	3	通用标签
3439	1147	1	入庫ラベル
3440	1147	2	Receiving Label
3441	1147	3	入库标签
3442	1148	1	推奨
3443	1148	2	Recommend
3444	1148	3	推荐
3445	1149	1	ロケ
3446	1149	2	Location
3447	1149	3	库位
3448	1150	1	数量
3449	1150	2	Qty
3450	1150	3	数量
3451	1151	1	ピック
3452	1151	2	Pick
3453	1151	3	检品
3454	1152	1	合計
3455	1152	2	Total
3456	1152	3	合计
3457	1153	1	納品明細
3458	1153	2	Shipping Confirmation
3459	1153	3	交货明细
3460	1154	1	納品先別 PAGE:
3461	1154	2	Ship-To PAGE:
3462	1154	3	客户别 PAGE:
3463	1155	1	TEL:
3464	1155	2	TEL:
3465	1155	3	TEL:
3466	1156	1	出荷ピース数
3467	1156	2	Unit Qty
3468	1156	3	出库单件数
3469	1157	1	列名
3470	1157	2	Column Name
3471	1157	3	列名
3472	1158	1	センタ・荷主別画面グリッドマスタメンテナンス
3473	1158	2	Center/Customer Grid Master
3474	1158	3	中心・货主别画面列表主表维护
3475	1159	1	センタ・荷主別 列名
3476	1159	2	Center/Customer Column Name
3477	1159	3	中心・货主别列名
3478	1160	1	総合計
3479	1160	2	Grand Total 
3480	1160	3	总合计
3481	1161	1	出荷総数
3482	1161	2	Total Shipment
3483	1161	3	出库总数
3484	1162	1	オーダーピッキングリスト
3485	1162	2	Order Picking List
3486	1162	3	选货单
3487	1163	1	摘み取りリスト
3488	1163	2	Batch Picking List (Order)
3489	1163	3	采摘清单
3490	1164	1	(ピックロケ)
3491	1164	2	(Pick Location)
3492	1164	3	(检货库位)
3493	1165	1	種蒔きリスト
3494	1165	2	Batch Picking List (Item)
3495	1165	3	播种清单
3496	1166	1	トータルピッキングリスト
3497	1166	2	Batch Picking List
3498	1166	3	总选货清单
3499	1167	1	品名
3500	1167	2	Item Name
3501	1167	3	品名
3502	1168	1	(ケース)
3503	1168	2	(Case)
3504	1168	3	(箱)
3505	1169	1	(ピース)
3506	1169	2	(Piece)
3507	1169	3	(单件)
3508	1170	1	棚卸差異リスト
3509	1170	2	Inventory Discrepancy List
3510	1170	3	盘点差异清单
3511	1171	1	差異数
3512	1171	2	Discrepancy Qty
3513	1171	3	差异数
3514	1172	1	総バラ数
3515	1172	2	Total Piece Qty
3516	1172	3	总单件数
3517	1173	1	棚卸作業リスト
3518	1173	2	Inventory Count List
3519	1173	3	盘点作业清单
3520	1174	1	ピース
3521	1174	2	Piece
3522	1174	3	散件
3523	1175	1	ps
3524	1175	2	pc
3525	1175	3	ps
3526	1176	1	ボール
3527	1176	2	Carton
3528	1176	3	bl
3529	1177	1	bl
3530	1177	2	ct
3531	1177	3	bl
3532	1178	1	ケース
3533	1178	2	Case
3534	1178	3	箱
3535	1179	1	cs
3536	1179	2	cs
3537	1179	3	cs
3538	1180	1	グラム
3539	1180	2	Gram
3540	1180	3	克
3541	1181	1	g
3542	1181	2	g
3543	1181	3	g
3544	1182	1	お知らせマスタリスト
3545	1182	2	Announcement Master List
3546	1182	3	通知主表清单
3547	1183	1	ログ一覧リスト
3548	1183	2	Log List
3549	1183	3	日志一览清单
3550	1184	1	ログ明細一覧リスト
3551	1184	2	Log Detail List
3552	1184	3	日志明细一览清单
3553	1185	1	ユーザマスタ一覧リスト
3554	1185	2	User Master List
3555	1185	3	用户主表一览清单
3556	1186	1	荷主リスト
3557	1186	2	Shipper List
3558	1186	3	货主清单
3559	1187	1	センタリスト
3560	1187	2	Center List
3561	1187	3	中心清单
3562	1188	1	センタ・荷主別画面マスタメンテナンスリスト
3563	1188	2	Center/Customer Master List
3564	1188	3	中心・货主别画面主表维护清单
3565	1189	1	センタ・荷主別画面項目マスタメンテナンスリスト
3566	1189	2	Center/Customer Field Master List
3567	1189	3	中心・货主别画面项目主表维护清单
3568	1190	1	センタ・荷主別画面グリッドマスタメンテナンスリスト
3569	1190	2	Center/Customer Grid Master List
3570	1190	3	中心・货主别画面列表主表维护清单
3571	1191	1	権限グループマスタ一覧リスト
3572	1191	2	Access Control Group Master List
3573	1191	3	权限组主表一览清单
3574	1192	1	権限グループマスタメンテナンスリスト
3575	1192	2	Access Control Group Master Maintenance List
3576	1192	3	权限组主表维护清单
3577	1193	1	権限マスタ一覧リスト
3578	1193	2	Access Control List
3579	1193	3	权限主表一览清单
3580	1194	1	権限マスタメンテナンスリスト
3581	1194	2	Access Control Maintenance List
3582	1194	3	权限主表维护清单
3583	1195	1	画面項目権限マスタメンテナンスリスト
3584	1195	2	Screen Item Security Master Maintenance List
3585	1195	3	画面项目权限主表维护清单
3586	1196	1	画面グリッド権限マスタメンテナンスリスト
3587	1196	2	Screen Grid Access Control Maintenance List
3588	1196	3	画面列表权限主表维护清单
3589	1197	1	列名称
3590	1197	2	Column Name
3591	1197	3	列名称
3592	1198	1	メッセージマスタメンテナンス
3593	1198	2	Message Master
3594	1198	3	信息主表维护
3595	1199	1	HTメッセージマスタメンテナンス
3596	1199	2	HT Message Master
3597	1199	3	HT信息主数据维护
3598	1200	1	HTメッセージマスタメンテナンスグリッド
3599	1200	2	HT Message Master Grid
3600	1200	3	HT信息主数据维护表单
3601	1201	1	HTメッセージ
3602	1201	2	HT Message
3603	1201	3	HT信息
3604	1202	1	明細分割
3605	1202	2	Split Line
3606	1202	3	明细分割
3607	1203	1	分割解除
3608	1203	2	Cancel Split
3609	1203	3	分割解除
3610	1204	1	荷姿
3611	1204	2	UOM
3612	1204	3	荷姿
3613	1205	1	入庫日(From)
3614	1205	2	Put-away Date (From)
3615	1205	3	入库日(From)
3616	1206	1	入庫日(To)
3617	1206	2	Put-away Date (To)
3618	1206	3	入库日(To)
3619	1207	1	予定処理区分CD
3620	1207	2	Plan Process Code
3621	1207	3	预定处理区分CD
3622	1208	1	予定処理区分名称
3623	1208	2	Plan Process Name
3624	1208	3	预定处理区分名称
3625	1209	1	在庫調整(新規)
3626	1209	2	Inventory Adjustment (New)
3627	1209	3	在库调整(新建)
3628	1210	1	欠品数
3629	1210	2	Shortage Qty
3630	1210	3	缺货数
3631	1211	1	メニュー表示名
3632	1211	2	Menu Display Name
3633	1211	3	菜单显示名
3634	1212	1	進捗率
3635	1212	2	Progress(%)
3636	1212	3	进度率
3637	1213	1	進捗率＜ピース＞
3638	1213	2	Progress(%)<Piece> 
3639	1213	3	进度率＜散件＞
3640	1214	1	進捗率＜行数＞
3641	1214	2	Progress(%)<Slip Line>
3642	1214	3	进度率＜行数＞
3643	1215	1	進捗率＜ステータス＞
3644	1215	2	Progress(%)<Status>
3645	1215	3	进度率＜状态＞
3646	1216	1	商品別入荷ステータス
3647	1216	2	Line Item Rcv. Status
3648	1216	3	商品别入库状态
3649	1217	1	商品別入荷ステータス名称
3650	1217	2	Line Item Rcv. Status Name
3651	1217	3	商品别入库状态名称
3652	1218	1	郵便番号マスタ検索
3653	1218	2	Postal Code Search
3654	1218	3	邮政编码主表检索
3655	1219	1	削除フラグCD
3656	1219	2	Delete Flag Code
3657	1219	3	删除标志CD
3658	1220	1	削除フラグ名称
3659	1220	2	Delete Flag Name
3660	1220	3	删除标志名称
3661	1221	1	ヘルプ
3662	1221	2	HELP
3663	1221	3	帮助
3664	1222	1	ご利用の手引き
3665	1222	2	Utilization Guidance
3666	1222	3	利用指南
3667	1223	1	操作マニュアル(共通操作編)
3668	1223	2	Operation Manual (Common)
3669	1223	3	操作手册(共通操作篇)
3670	1224	1	操作マニュアル(共通操作編)(日本語)
3671	1224	2	Operation Manual (Common)(Japanese)
3672	1224	3	操作手册(共通操作篇)(日语)
3673	1225	1	操作マニュアル(共通操作編)(英語)
3674	1225	2	Operation Manual (Common)(English)
3675	1225	3	操作手册(共通操作篇)(英语)
3676	1226	1	操作マニュアル(共通操作編)(中国語)
3677	1226	2	Operation Manual (Common)(Chinese)
3678	1226	3	操作手册(共通操作篇)(简体中文)
3679	1227	1	操作マニュアル(PC編)
3680	1227	2	Operation Manual (PC)
3681	1227	3	操作手册(PC篇)
3682	1228	1	操作マニュアル(PC編)(日本語)
3683	1228	2	Operation Manual (PC)(Japanese)
3684	1228	3	操作手册(PC篇)(日语)
3685	1229	1	操作マニュアル(PC編)(英語)
3686	1229	2	Operation Manual (PC)(English)
3687	1229	3	操作手册(PC篇)(英语)
3688	1230	1	操作マニュアル(PC編)(中国語)
3689	1230	2	Operation Manual (PC)(Chinese)
3690	1230	3	操作手册(PC篇)(简体中文)
3691	1231	1	操作マニュアル(HT編)
3692	1231	2	Operation Manual (RF Device)
3693	1231	3	操作手册(HT篇)
3694	1232	1	操作マニュアル(HT編)(日本語)
3695	1232	2	Operation Manual (RF Device)(Japanese)
3696	1232	3	操作手册(HT篇)(日语)
3697	1233	1	操作マニュアル(SD編)
3698	1233	2	Operation Manual (SD)
3699	1233	3	操作手册（SD篇）
3700	1234	1	操作マニュアル(SD編)(日本語)
3701	1234	2	Operation Manual (SD)(Japanese)
3702	1234	3	操作手册（SD篇）（日语版）
3703	1235	1	操作マニュアル(ヘルプ編)
3704	1235	2	Operation Manual (Help)
3705	1235	3	操作手册(帮助篇)
3706	1236	1	操作マニュアル(ヘルプ編)(日本語)
3707	1236	2	Operation Manual (Help)(Japanese)
3708	1236	3	操作手册(帮助篇)(日语)
3709	1237	1	操作マニュアル(ヘルプ編)(英語)
3710	1237	2	Operation Manual (Help)(English)
3711	1237	3	操作手册(帮助篇)(英语)
3712	1238	1	操作マニュアル(ヘルプ編)(中国語)
3713	1238	2	Operation Manual (Help)(Chinese)
3714	1238	3	操作手册(帮助篇)(简体中文)
3715	1239	1	入荷予定一括取込用Excelダウンロード
3716	1239	2	Download Receiving Plan Excel Template
3717	1239	3	入库预定全部读入用Excel下载
3718	1240	1	入荷予定一括取込用Excelダウンロード(英語)
3719	1240	2	Download Receiving Plan Excel Template(English)
3720	1240	3	入库预定全部读入用Excel下载(英语)
3721	1241	1	出荷指示一括取込用Excelダウンロード
3722	1241	2	Download Shipping Plan Excel Template
3723	1241	3	发货指示全部读入用Excel下载
3724	1242	1	出荷指示一括取込用Excelダウンロード(英語)
3725	1242	2	Download Shipping Plan Excel Template(English)
3726	1242	3	发货指示全部读入用Excel下载(英语)
3727	1243	1	商品マスタ一括取込用Excelダウンロード
3728	1243	2	Download Item Master Excel Template
3729	1243	3	商品主表全部读入用Excel下载
3730	1244	1	商品マスタ一括取込用Excelダウンロード(英語)
3731	1244	2	Download Item Master Excel Template(English)
3732	1244	3	商品主表全部读入用Excel下载(英语)
3733	1245	1	取引先マスタ一括取込用Excelダウンロード
3734	1245	2	Download Account Master Excel Template
3735	1245	3	客户主表全部读入用Excel下载
3736	1246	1	取引先マスタ一括取込用Excelダウンロード(英語)
3737	1246	2	Download Account Master Excel Template(English)
3738	1246	3	客户主表全部读入用Excel下载(英语)
3739	1247	1	ロケーションマスタ一括取込用Excelダウンロード
3740	1247	2	Download Location Master Excel Template
3741	1247	3	库位主表全部读入用Excel下载
3742	1248	1	ロケーションマスタ一括取込用Excelダウンロード(英語)
3743	1248	2	Download Location Master Excel Template(English)
3744	1248	3	库位主表全部读入用Excel下载(英语)
3745	1249	1	ゾーンマスタ一括取込用Excelダウンロード
3746	1249	2	Download Zone Master Excel Template
3747	1249	3	区域主表全部读入用Excel下载
3748	1250	1	ゾーンマスタ一括取込用Excelダウンロード(英語)
3749	1250	2	Download Zone Master Excel Template(English)
3750	1250	3	区域主表全部读入用Excel下载(英语)
3751	1251	1	商品荷姿マスタ一括取込用Excelダウンロード
3752	1251	2	Download Item UOM Master Excel Template
3753	1251	3	商品荷姿主表全部读入用Excel下载
3754	1252	1	商品荷姿マスタ一括取込用Excelダウンロード(英語)
3755	1252	2	Download Item UOM Master Excel Template(English)
3756	1252	3	商品荷姿主表全部读入用Excel下载(英语)
3757	1253	1	未確定
3758	1253	2	Unconfirmed
3759	1253	3	未确定
3760	1254	1	在庫変更あり
3761	1254	2	Changed
3762	1254	3	在库变更有
3763	1255	1	送り状データ種別
3764	1255	2	BOL Data Type
3765	1255	3	送货单数据种别
3766	1256	1	商品マスタ一括取込
3767	1256	2	Item Master Upload
3768	1256	3	商品主表全部读入
3769	1257	1	商品マスタ一括取込グリッド
3770	1257	2	Item Master Upload Grid
3771	1257	3	商品主表全部读入列表
3772	1258	1	送り状データ種別名称
3773	1258	2	BOL Data Type Name
3774	1258	3	送货单数据种别名称
3775	1259	1	初期データ取込
3776	1259	2	Initial Data Upload
3777	1259	3	初期数据读入
3778	1260	1	初期データ取込方法
3779	1260	2	Initial Data Upload Method
3780	1260	3	初期数据读入方法
3781	1261	1	ダウンロードデータ出力条件
3782	1261	2	Download Data Output Condition
3783	1261	3	下载数据输出条件
3784	1262	1	コミット区分
3785	1262	2	Commit Type
3786	1262	3	移交区分
3787	1263	1	コミット単位
3788	1263	2	Commit Unit
3789	1263	3	移交单位
3790	1264	1	ワーク取込
3791	1264	2	Work Data Setup
3792	1264	3	工作读入
3793	1265	1	データ移行
3794	1265	2	Data Transfer
3795	1265	3	数据移行
3796	1266	1	ダウンロード
3797	1266	2	Download
3798	1266	3	下载
3799	1267	1	操作マニュアル(EC受注編)
3800	1267	2	Operation Manual (EC)
3801	1267	3	操作手册(EC受注篇)
3802	1268	1	操作マニュアル(EC受注編)(日本語)
3803	1268	2	Operation Manual (EC)(Japanese)
3804	1268	3	操作手册(EC受注篇)(日语)
3805	1269	1	操作マニュアル(荷札用紙設定編)
3806	1269	2	Operation Manual(TAG Paper Setting)
3807	1269	3	操作手册（货物标签用纸设定篇）
3808	1270	1	操作マニュアル(荷札用紙設定編)(日本語)
3809	1270	2	Operation Manual(TAG Paper Setting)(Japanese)
3810	1270	3	操作手册（货物标签用纸设定篇）（日语）
3811	1271	1	(非表示項目)
3812	1271	2	(Hidden Item)
3813	1271	3	(非显示项目)
3814	1272	1	出荷検品解除
3815	1272	2	Cancel Inspection
3816	1272	3	出库检品解除
3817	1273	1	取引先マスタ一括取込
3818	1273	2	Account Master Upload
3819	1273	3	客户主表全部读入
3820	1274	1	取引先マスタ一括取込グリッド
3821	1274	2	Account Master Upload Grid
3822	1274	3	客户主表全部读入列表
3823	1275	1	指定倉庫
3824	1275	2	Assigned Warehouse
3825	1275	3	指定仓库
3826	1276	1	センタ別区分値マスタメンテナンス(一覧)
3827	1276	2	Center Class Master
3828	1276	3	中心别区分值主表维护(一览)
3829	1277	1	センタ別区分値マスタメンテナンス(編集)
3830	1277	2	Center Class Master Maintenance
3831	1277	3	中心别区分值主表维护(编辑)
3832	1278	1	センタ別区分値グループマスタメンテナンス(編集)
3833	1278	2	Center Class Group Master Maintenance
3834	1278	3	中心别区分值组主表维护(编辑)
3835	1279	1	センタ別区分値グループ明細マスタメンテナンス(編集)
3836	1279	2	Center Class Group Detail Master Maintenance
3837	1279	3	中心别区分值组明细主表维护(编辑)
3838	1280	1	帳票レイアウトマスタメンテナンス(一覧)
3839	1280	2	Document Layout Master
3840	1280	3	报表版面设计主表维护(一览)
3841	1281	1	帳票
3842	1281	2	Document
3843	1281	3	报表
3844	1282	1	修正(サブレポート)
3845	1282	2	Update (Sub Report)
3846	1282	3	修正(子报表)
3847	1283	1	初期データ取込種別
3848	1283	2	Initial Data Upload Type
3849	1283	3	初期数据读入种别
3850	1284	1	実行
3851	1284	2	Execute
3852	1284	3	实行
3853	1285	1	帳票レイアウトマスタメンテナンス(編集)
3854	1285	2	Document Layout Master Maintenance
3855	1285	3	报表版面设计主表维护(编辑)
3856	1286	1	項目書式
3857	1286	2	Item Style
3858	1286	3	项目格式
3859	1287	1	初期データ取込区分
3860	1287	2	Initial Data Upload Class
3861	1287	3	初期数据读入区分
3862	1288	1	入庫ラベルNo.(From)
3863	1288	2	Receiving No. (From)
3864	1288	3	入库标签No.(From)
3865	1289	1	入庫ラベルNo.(To)
3866	1289	2	Receiving No. (To)
3867	1289	3	入库标签No.(To)
3868	1290	1	入荷期限日
3869	1290	2	Receiving Expiration
3870	1290	3	入库期限日
3871	1291	1	入荷期限切れ
3872	1291	2	Overdue
3873	1291	3	入库过期
3874	1292	1	引当ソートキー1
3875	1292	2	Allocation Sort Key 1
3876	1292	3	分配排序键1
3877	1293	1	引当ソートキー2
3878	1293	2	Allocation Sort Key 2
3879	1293	3	分配排序键2
3880	1294	1	引当ソートキー3
3881	1294	2	Allocation Sort Key 3
3882	1294	3	分配排序键3
3883	1295	1	引当ソートキー4
3884	1295	2	Allocation Sort Key 4
3885	1295	3	分配排序键4
3886	1296	1	引当ソートキー5
3887	1296	2	Allocation Sort Key 5
3888	1296	3	分配排序键5
3889	1297	1	引当ソートキー6
3890	1297	2	Allocation Sort Key 6
3891	1297	3	分配排序键6
3892	1298	1	引当ソートキー7
3893	1298	2	Allocation Sort Key 7
3894	1298	3	分配排序键7
3895	1299	1	引当ソートキー8
3896	1299	2	Allocation Sort Key 8
3897	1299	3	分配排序键8
3898	1300	1	HT/SD過入荷可フラグ
3899	1300	2	HT/SD Over Receiving Flag
3900	1300	3	HT/SD过收货可标签
3901	1301	1	HT/SD過去日入力可フラグ
3902	1301	2	HT/SD Allow Past Dates Flag
3903	1301	3	HT/SD过去日可输入标签
3904	1302	1	EC受注ヘッダコピー列名
3905	1302	2	EC Order Header Copy Column Name
3906	1302	3	EC受注头部复制列名
3907	1303	1	EC受注ボディコピー列名
3908	1303	2	EC Order Body Copy Column Name
3909	1303	3	EC受注体部复制列名
3910	1304	1	入力
3911	1304	2	Input
3912	1304	3	输入
3913	1305	1	入庫No.分割表示
3914	1305	2	Put-away No. Split Display
3915	1305	3	入库No.分割显示
3916	1306	1	処理区分マスタメンテナンス
3917	1306	2	Process Class Master
3918	1306	3	处理区分主表维护
3919	1307	1	在庫区分マスタメンテナンス
3920	1307	2	Inventory Class Master
3921	1307	3	在库区分主表维护
3922	1308	1	搬送ラベル発行
3923	1308	2	Print Transfer Label
3924	1308	3	搬送标签发行
3925	1309	1	定点
3926	1309	2	Reorder Level Qty
3927	1309	3	定点
3928	1310	1	搬送ラベル
3929	1310	2	Transfer Label
3930	1310	3	搬送标签
3931	1311	1	パラメータマスタメンテナンス(編集)
3932	1311	2	Parameter Master Maintenance
3933	1311	3	参数主表维护(编辑)
3934	1312	1	ヤマト送り状マスタメンテナンス(編集)
3935	1312	2	Yamato BOL Master Maintenance
3936	1312	3	大和送货单主表维护(编辑)
3937	1313	1	文字コードCD
3938	1313	2	Character Encoding Code
3939	1313	3	文字CD
3940	1314	1	文字コード名称
3941	1314	2	Character Encoding Name
3942	1314	3	文字CD名称
3943	1315	1	送り状種別CD
3944	1315	2	BOL Type Code
3945	1315	3	送货单种别CD
3946	1316	1	送り状種別名称
3947	1316	2	BOL Type Name
3948	1316	3	送货单种别名称
3949	1317	1	クール区分CD
3950	1317	2	Refrigeration Class Code
3951	1317	3	制冷区分CD
3952	1318	1	クール区分名称
3953	1318	2	Refrigeration Class Name
3954	1318	3	制冷区分名称
3955	1319	1	個数口表示フラグ名称
3956	1319	2	Show Quantity Flag Name
3957	1319	3	个体数显示标签名称
3958	1320	1	佐川送り状マスタメンテナンス(編集)
3959	1320	2	Sagawa BOL Master Maintenance
3960	1320	3	佐川送货单主表维护(编辑)
3961	1321	1	荷姿コードCD
3962	1321	2	UOM Code Code
3963	1321	3	荷姿编码CD
3964	1322	1	荷姿コード名称
3965	1322	2	UOM Code Name
3966	1322	3	荷姿编码名称
3967	1323	1	便種(スピードで選択)CD
3968	1323	2	Shipping Type by Service Code
3969	1323	3	便种(根据速度选择)CD
3970	1324	1	便種(商品)CD
3971	1324	2	Shipping Type by Item Code
3972	1324	3	便种(商品)CD
3973	1325	1	決済種別CD
3974	1325	2	Settlement Type Code
3975	1325	3	结算种别CD
3976	1326	1	指定シール1CD
3977	1326	2	Assigned Seal 1 Code
3978	1326	3	指定封签1CD
3979	1327	1	指定シール2CD
3980	1327	2	Assigned Seal 2 Code
3981	1327	3	指定封签2CD
3982	1328	1	指定シール3CD
3983	1328	2	Assigned Seal 3 Code
3984	1328	3	指定封签3CD
3985	1329	1	元着区分CD
3986	1329	2	Payment Type Class Code
3987	1329	3	元着CD
3988	1330	1	便種(スピードで選択)名称
3989	1330	2	Shipping Type by Service Name
3990	1330	3	便种(根据速度选择)名称
3991	1331	1	便種(商品)名称
3992	1331	2	Shipping Type by Item Name
3993	1331	3	便种(商品)名称
3994	1332	1	決済種別名称
3995	1332	2	Settlement Type Name
3996	1332	3	结算种别名称
3997	1333	1	指定シール1名称
3998	1333	2	Assigned Seal 1 Name
3999	1333	3	指定封签1名称
4000	1334	1	指定シール2名称
4001	1334	2	Assigned Seal 2 Name
4002	1334	3	指定封签2名称
4003	1335	1	指定シール3名称
4004	1335	2	Assigned Seal 3 Name
4005	1335	3	指定封签3名称
4006	1336	1	元着区分名称
4007	1336	2	Payment Type Class Name
4008	1336	3	元着区分名称
4009	1337	1	入庫No.管理フラグ名称
4010	1337	2	Put-away No. Control Flag Name
4011	1337	3	入库No.管理标签名称
4012	1338	1	HT/SD過入荷可フラグ名称
4013	1338	2	HT/SD Over Receiving Flag Name
4014	1338	3	HT/SD过收货可标签名称
4015	1339	1	入庫日管理フラグ名称
4016	1339	2	Put-away Date Flag Name
4017	1339	3	入库日管理标签名称
4018	1340	1	ボール荷姿名称
4019	1340	2	Carton UOM Name
4020	1340	3	罐荷姿名称
4021	1341	1	ピース荷姿名称
4022	1341	2	Piece UOM Name
4023	1341	3	散件荷姿名称
4024	1342	1	マルチピック計算区分名称
4025	1342	2	Multi-Picking Calculation Class Name
4026	1342	3	多功能检品计算区分名称
4027	1343	1	定期補充単位名称
4028	1343	2	Replenishment Unit Name
4029	1343	3	定期补充单位名称
4030	1344	1	緊急補充単位名称
4031	1344	2	Urgent Replen. Unit Name
4032	1344	3	紧急补充单位名称
4033	1345	1	緊急補充倉庫名称
4034	1345	2	Urgent Replen. Warehouse Name
4035	1345	3	紧急补充仓库名称
4036	1346	1	緊急補充ゾーン名称
4037	1346	2	Urgent Replen. Zone Name
4038	1346	3	紧急补充区域名称
4039	1347	1	緊急補充ロケ割付方法名称
4040	1347	2	Urgent Replen. Location Allotment Method Name
4041	1347	3	紧急补充库位分割方法名称
4042	1348	1	梱包計算処理区分名称
4043	1348	2	Packing Calculation Process Class Name
4044	1348	3	打包计算处理区分名称
4045	1349	1	詰込区分名称
4046	1349	2	Packaging Class Name
4047	1349	3	填入区分名称
4048	1350	1	商品毎別梱包名称
4049	1350	2	Packaging Per Item Name
4050	1350	3	商品别打包名称
4051	1351	1	梱包荷材グループ名称
4052	1351	2	Packing Box Group Name
4053	1351	3	打包荷材组名称
4054	1352	1	ケース荷姿名称
4055	1352	2	Case UOM Name
4056	1352	3	箱荷姿名称
4057	1353	1	HT/SD過去日入力可フラグ名称
4058	1353	2	HT/SD Allow Past Dates Flag Name
4059	1353	3	HT/SD过去日可输入标签名称
4060	1354	1	入庫日管理フラグCD
4061	1354	2	Put-away Date Flag Code
4062	1354	3	入库日管理标签CD
4063	1355	1	ケース荷姿CD
4064	1355	2	Case UOM Code
4065	1355	3	箱荷姿CD
4066	1356	1	ボール荷姿CD
4067	1356	2	Carton UOM Code
4068	1356	3	罐荷姿CD
4069	1357	1	ピース荷姿CD
4070	1357	2	Piece UOM Code
4071	1357	3	散件荷姿CD
4072	1358	1	マルチピック計算区分CD
4073	1358	2	Multi-Picking Calculation Class Code
4074	1358	3	多功能检品计算区分CD
4075	1359	1	定期補充単位CD
4076	1359	2	Replenishment Unit Code
4077	1359	3	定期补充单位CD
4078	1360	1	緊急補充単位CD
4079	1360	2	Urgent Replen. Unit Code
4080	1360	3	紧急补充单位CD
4081	1361	1	緊急補充倉庫CD
4082	1361	2	Urgent Replen. Warehouse Code
4083	1361	3	紧急补充仓库CD
4084	1362	1	緊急補充ゾーンCD
4085	1362	2	Urgent Replen. Zone Code
4086	1362	3	紧急补充区域CD
4087	1363	1	緊急補充ロケ割付方法CD
4088	1363	2	Urgent Replen. Location Allotment Method Code
4089	1363	3	紧急补充库位分割方法CD
4090	1364	1	梱包計算処理区分CD
