MESSAGE_ID	MESSAGE_CD	MESSAGE_TYPE	SYSTEM_TYPE	MESSAGE_NM	MESSAGE_ABBR	CULTURE_ID
904	clientItemCodeDuplicateError	error	wms	货主项目CD重复。	重复	3
905	clientItemNotFoundError	error	wms	荷主項目マスタに存在しません。	未存在	1
906	clientItemNotFoundError	error	wms	Does not exist in Shipper Item Master.	Does not exist	2
907	clientItemNotFoundError	error	wms	货主项目主表中不存在。	不存在	3
908	clientNotFoundError	error	wms	荷主マスタに存在しません。	未存在	1
909	clientNotFoundError	error	wms	Does not exist in Shipper Master.	Does not exist	2
910	clientNotFoundError	error	wms	货主主表中不存在。	不存在	3
911	clientReceiveNoDataDuplicateError	error	wms	同一の顧客入荷指示No.の伝票が既に登録済です。	重複	1
912	clientReceiveNoDataDuplicateError	error	wms	A slip with the same Customer Rcv. No. has already been registered.	Duplicate data	2
913	clientReceiveNoDataDuplicateError	error	wms	相同顾客收货指示No.的单据已登录。	重复	3
914	clientScreenCodeDuplicateError	error	wms	荷主画面CDが重複しています。	重複	1
915	clientScreenCodeDuplicateError	error	wms	Duplicate Shipper Screen Code.	Duplicate data	2
916	clientScreenCodeDuplicateError	error	wms	货主画面CD重复。	重复	3
917	clientScreenNotFoundError	error	wms	荷主画面マスタに存在しません。	未存在	1
918	clientScreenNotFoundError	error	wms	Does not exist in Shipper Screen Master.	Does not exist	2
919	clientScreenNotFoundError	error	wms	货主画面主表中不存在。	不存在	3
920	clientShippingNoCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	顧客出荷指示No 英数字と-のみ	英数字と-のみ	1
921	clientShippingNoCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	"Customer Shp. No. may only contain alphanumeric characters and ""-""."	"Alphanumeric characters and ""-"" only"	2
922	clientShippingNoCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	顾客交货指示No 仅字母数字和-	仅字母数字和-	3
923	clientShippingNoCheckInputMaxError	error	wms	顧客出荷指示Noは最大30文字以下を入力して下さい。	最大30文字以下	1
924	clientShippingNoCheckInputMaxError	error	wms	Customer Shp. No. may contain a maximum of 30 characters.	30 characters max	2
925	clientShippingNoCheckInputMaxError	error	wms	顾客交货指示No请输入最大30文字以下。	最大30文字以下	3
926	clientShippingNoDataDuplicateError	error	wms	同一の顧客出荷指示No.の伝票が既に登録済です。	重複	1
927	clientShippingNoDataDuplicateError	error	wms	A Slip with the same Customer Shp. No. has already been registered.	Duplicate data	2
928	clientShippingNoDataDuplicateError	error	wms	相同顾客交货指示No.的单据已登录。	重复	3
929	clientShippingNoNotInputError	error	wms	顧客出荷指示Noを入力して下さい。	未入力	1
930	clientShippingNoNotInputError	error	wms	Please enter a Customer Shp. No.	Required	2
931	clientShippingNoNotInputError	error	wms	请输入顾客交货指示No。	未输入	3
932	clientTitle	info	wms	荷主		1
933	clientTitle	info	wms	SHIPPER		2
934	clientTitle	info	wms	货主		3
935	commonCarrierCodeNotFoundInCommonCarrierMasterError	error	wms	共通運送業者マスタに存在しません。	未存在	1
936	commonCarrierCodeNotFoundInCommonCarrierMasterError	error	wms	Does not exist in Common Carrier Master.	Does not exist	2
937	commonCarrierCodeNotFoundInCommonCarrierMasterError	error	wms	共通运输业者主表不存在。	未存在	3
938	companyFlgNameNotInputError	error	wms	大口事業所フラグを入力して下さい。	未入力	1
939	companyFlgNameNotInputError	error	wms	Please enter Business Entity Flag.	Required	2
940	companyFlgNameNotInputError	error	wms	请输入大宗事业所标签。	未输入	3
941	confirmUpdateDataNonBody	info	wms	明細行がありません。データを削除しますか？		1
942	confirmUpdateDataNonBody	info	wms	There is no line detail. Are you sure you want to delete?		2
943	confirmUpdateDataNonBody	info	wms	没有明细行。是否要删除数据？		3
944	cultureIdNotFoundInCultureMasterError	error	wms	カルチャマスタ存在しません。		1
945	cultureIdNotFoundInCultureMasterError	error	wms	Does not exist in Culture Master.		2
946	cultureIdNotFoundInCultureMasterError	error	wms	区域和语言主表不存在。		3
947	customerAbbrCheckInputMaxError	error	wms	取引先略称は最大15文字以下を入力して下さい。	最大15文字以下	1
948	customerAbbrCheckInputMaxError	error	wms	Account Abbreviation may contain a maximum of 15 characters.	15 characters max	2
949	customerAbbrCheckInputMaxError	error	wms	客户略称请输入最大15文字以下。	最大15文字以下	3
950	customerAbbrNotInputError	error	wms	取引先略称を入力して下さい。	未入力	1
951	customerAbbrNotInputError	error	wms	Please enter the Account Abbreviation.	Required	2
952	customerAbbrNotInputError	error	wms	请输入客户略称。	未输入	3
953	customerCdDuplicateError	error	wms	既に登録されているセンタ、取引先があります。	重複	1
954	customerCdDuplicateError	error	wms	There is a Center and an Account already registered.	Duplicate data	2
955	customerCdDuplicateError	error	wms	已登录的中心、有客户。	重复	3
956	customerCdNotInputError	error	wms	取引先CDを入力して下さい。	未入力	1
957	customerCdNotInputError	error	wms	Please enter the Account Code.	Required	2
958	customerCdNotInputError	error	wms	请输入客户CD。	未输入	3
959	customerCdRegisterConfirmation	confirm	wms	既に登録されているセンタ、取引先があります。更新しますか？	登録確認	1
960	customerCdRegisterConfirmation	confirm	wms	There is already a Center and Account registered. Would you like to update?	Registration confirmation	2
961	customerCdRegisterConfirmation	confirm	wms	已登录的中心、有客户。要更新吗？	登录确认	3
962	customerCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	取引先CD 英数字と-のみ	英数字と-のみ	1
963	customerCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	"Account Code may only contain alphanumeric characters and ""-""."	"Alphanumeric characters and ""-"" only"	2
964	customerCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	客户CD 仅字母数字和-	仅字母数字和-	3
965	customerCodeCheckInputMaxError	error	wms	取引先CDは最大10文字以下を入力して下さい。	最大10文字以下	1
966	customerCodeCheckInputMaxError	error	wms	Account Code may contain a maximum of 10 characters.	10 characters max	2
967	customerCodeCheckInputMaxError	error	wms	客户CD请输入最大10文字以下。	最大10文字以下	3
968	customerCodeDuplicateError	error	wms	取引先CDが重複しています。	重複	1
969	customerCodeDuplicateError	error	wms	Duplicate Account Code.	Duplicate data	2
970	customerCodeDuplicateError	error	wms	客户CD重复。	重复	3
971	customerCodeFoundDeletedWithCdError	error	wms	取引先マスタに存在しない取引先が含まれています。（取引先CD：[0]）	未存在	1
972	customerCodeFoundDeletedWithCdError	error	wms	Contains an Account that does not exist in Account Master. (Account Code: [0])	Does not exist	2
973	customerCodeFoundDeletedWithCdError	error	wms	含有客户主表中不存在的客户。（客户CD：[0]）	不存在	3
974	customerInputProgramNameInputWorkInformation	info	wms	取引先マスタ取込（ワーク取込）	プログラム名称情報	1
975	customerInputProgramNameInputWorkInformation	info	wms	Account Master Data Setup (Work Data Setup)	Program name information	2
976	customerInputProgramNameInputWorkInformation	info	wms	客户主表读入（工作表读入）	程序名称信息	3
977	customerInputProgramNameRegisterInformation	info	wms	取引先マスタ取込（データ移行）	プログラム名称情報	1
978	customerInputProgramNameRegisterInformation	info	wms	Account Master Data Setup (Data Transfer)	Program name information	2
979	customerInputProgramNameRegisterInformation	info	wms	客户主表读入（数据移行）	程序名称信息	3
980	customerMasterBulkInputProgramNameInformation	info	wms	取引先マスタ一括登録	プログラム名称情報	1
981	customerMasterBulkInputProgramNameInformation	info	wms	Account Master Upload	Program name information	2
982	customerMasterBulkInputProgramNameInformation	info	wms	客户主表一括登录	程序名称信息	3
983	customerNmCheckInputMaxError	error	wms	取引先名称は最大50文字以下を入力して下さい。	最大50文字以下	1
984	customerNmCheckInputMaxError	error	wms	Account Name may contain a maximum of 50 characters.	50 characters max	2
985	customerNmCheckInputMaxError	error	wms	客户名称请输入最大50文字以下。	最大50文字以下	3
986	customerNmNotInputError	error	wms	取引先名称を入力して下さい。	未入力	1
987	customerNmNotInputError	error	wms	Please enter the Account Name.	Required	2
988	customerNmNotInputError	error	wms	请输入客户名称。	未输入	3
989	customerNotFoundCenterTransitError	error	wms	センタ間移動の取引先が登録されていません。出荷元のセンタ、納品先のセンタの取引先を登録してください。	センタ間移動取引先未存在	1
990	customerNotFoundCenterTransitError	error	wms	No Account has been registered for the Inter-Center Transfer. Please register Accounts for the Ship-From and Ship-To Centers.	Inter-Center Transfer Account does not exist.	2
991	customerNotFoundCenterTransitError	error	wms	中心间移动的客户无法登录。请登录交货元的中心、纳品先的中心的客户。	中心间移动客户不存在	3
992	customerNotFoundError	error	wms	取引先マスタに存在しません。	未存在	1
993	customerNotFoundError	error	wms	Does not exist in Account Master.	Does not exist	2
994	customerNotFoundError	error	wms	客户主表中不存在。	不存在	3
995	customerRegisterUsingClientCustomerAnotherConfirmation	confirm	wms	他の取引先に荷主取引先として登録されている取引先ですが、変更してもよろしいですか？		1
996	customerRegisterUsingClientCustomerAnotherConfirmation	confirm	wms	Account is registered as a Shipper Customer for another account. Are you sure you want to change it?		2
997	customerRegisterUsingClientCustomerAnotherConfirmation	confirm	wms	其他客户作为货主客户登录的客户、要变更吗？		3
998	customerRegisterUsingOwnedCenterAnotherConfirmation	confirm	wms	他の取引先に社内入荷センタとして登録されているセンタですが、変更してもよろしいですか？		1
999	customerRegisterUsingOwnedCenterAnotherConfirmation	confirm	wms	This center is registered as an Internal Receiving Center for another account. Are you sure you want to change it?		2
1000	customerRegisterUsingOwnedCenterAnotherConfirmation	confirm	wms	其他客户作为社内收货中心登录的中心、要变更吗？		3
1001	dailyBatchRegisterInformation	info	wms	日次締処理をキューに登録しました。キューNo.([0])	キュー登録完了	1
1002	dailyBatchRegisterInformation	info	wms	Daily closing processing was registered to a queue. Queue No.([0])	Queue regist Complete	2
1003	dailyBatchRegisterInformation	info	wms	日次关闭处理已登录队列。队列No.([0])	队列登录完毕	3
1004	dailyCheckError	error	wms	日次処理実行中です。		1
1005	dailyCheckError	error	wms	Day End Closing Process is currently underway.		2
1006	dailyCheckError	error	wms	日次处理执行中。		3
1007	dailyProcessRunningConfirm	confirm	wms	日次処理実行中のため、メインメニューに戻ります。	日次	1
1008	dailyProcessRunningConfirm	confirm	wms	Day End Closing Process is currently underway. Redirecting to main menu.	Daily	2
1009	dailyProcessRunningConfirm	confirm	wms	由于正在执行日次处理、回到主菜单。	日次	3
1010	systemDtCheckError	error	wms	システム稼働日が不一致です。		1
1011	systemDtCheckError	error	wms	System Date does not match.		2
1012	systemDtCheckError	error	wms	系统工作日不一致。		3
1013	systemDtMismatchConfirm	confirm	wms	ログイン時のシステム管理日付と現在のシステム管理日付が一致しません。[/]画面を更新し、システム管理日付を取得します。	システム日付不一致	1
1014	systemDtMismatchConfirm	confirm	wms	The current System Date and the Log-in System Date do not match.[/]Refreshing the page to obtain the current System Date.	System Date mismatch	2
1015	systemDtMismatchConfirm	confirm	wms	登陆时的系统管理日期和现在的系统管理日期不一致。[/]更新画面，取得系统管理日期。	系统日期不一致	3
1016	dailyProcessCannotExecuteIllegalOrderKeepingDaysError	error	wms	EC受注データの保持期間がトランザクション保持期間より長く設定されています。	EC受注保持期間不正	1
1017	dailyProcessCannotExecuteIllegalOrderKeepingDaysError	error	wms	Retention Period for the EC Order data is set longer than the Retention Period for work data.	EC order Retention Period error	2
1018	dailyProcessCannotExecuteIllegalOrderKeepingDaysError	error	wms	EC受注数据的保持期间比作业数据的保持期间设定得更长。	EC受注保持期间不正	3
1019	dailyProcessCannotInputBeforeLastButOneError	error	wms	前回の日次締処理より前の日付のため、システム管理日付を戻せません。	前回の日次締処理以前	1
1020	dailyProcessCannotInputBeforeLastButOneError	error	wms	Cannot revert System Management Date to a day earlier than the Previous System Management Date.	Before Previous Day End Closing Process	2
1021	dailyProcessCannotInputBeforeLastButOneError	error	wms	由于是上次日次期限处理之前的日期、系统管理日期无法返回。	上次日次期限处理以前	3
1022	dailyProcessCannotInputContainedStockInOutError	error	wms	在庫受払が存在しているため、システム管理日付を戻せません。	在庫受払が存在	1
1023	dailyProcessCannotInputContainedStockInOutError	error	wms	Cannot restore System Management Date because there is Inventory Activity.	Inventory Activity exists	2
1024	dailyProcessCannotInputContainedStockInOutError	error	wms	存在在库收支、无法返回系统管理日期。	在库收支存在	3
1025	dailyProcessCannotInputEqualDateError	error	wms	システム管理日付（翌稼働日）に現在のシステム管理日付と同じ日付は入力できません。	同じ日付入力不可	1
1026	dailyProcessCannotInputEqualDateError	error	wms	Cannot enter a date that is the same as the current System Management Date for the System Management Date (Next Working Day).	Dates are identical	2
1027	dailyProcessCannotInputEqualDateError	error	wms	系统管理日期（下一个工作日）中无法输入现在的系统管理日期和相同日期。	相同日期不可输入	3
1028	dailyProcessCannotInputNotBeforeSystemDtError	error	wms	日次締処理が一度も実行されていないため、システム管理日付を戻せません。	初日のため過去日不可	1
1029	dailyProcessCannotInputNotBeforeSystemDtError	error	wms	Cannot revert System Management Date because Day End Closing Process has not been run even once.	Past days forbidden for first day	2
1030	dailyProcessCannotInputNotBeforeSystemDtError	error	wms	日次期限处理由于一次都没有执行、系统管理日期无法返回。	由于是首日，以前日期不可	3
1031	dailyProcessCannotOperationRunningError	error	wms	日次処理中のため、操作できません。	操作不可	1
1032	dailyProcessCannotOperationRunningError	error	wms	Unable to operate while Day End Closing Process is in progress.	Inoperable	2
1033	dailyProcessCannotOperationRunningError	error	wms	日次处理中，无法操作。	操作不可	3
1034	dailyProcessCannotSelectBatchProgressError	error	wms	日次処理中の荷主は選択できません。	日次処理中	1
1035	dailyProcessCannotSelectBatchProgressError	error	wms	Shippers currently undergoing Day End Closing Process cannot be selected.	Day End Closing Process underway	2
1036	dailyProcessCannotSelectBatchProgressError	error	wms	日次处理中货主无法选择。	日次处理中	3
1037	dailyProcessCannotUpdateStockReportNotFoundError	error	wms	在庫情報が未存在のためシステム管理日付を戻せません。	在庫情報未存在	1
1038	dailyProcessCannotUpdateStockReportNotFoundError	error	wms	Cannot revert System Management Date because inventory information does not exist.	Inventory information does not exist	2
1039	dailyProcessCannotUpdateStockReportNotFoundError	error	wms	在库信息不存在，系统管理日期无法返回。	在库信息不存在	3
1040	dailyProcessCannotUpdateStockReportNotFoundInformation	info	wms	在庫が未存在のため復元できませんでした。(入庫ラベルNo.：[0])		1
1041	dailyProcessCannotUpdateStockReportNotFoundInformation	info	wms	Inventory does not exist and could not be restored. Receiving No.: [0]		2
1042	dailyProcessCannotUpdateStockReportNotFoundInformation	info	wms	在库不存在，无法复原。(入库标签No.：[0])		3
1043	dailyProcessCautionsOperationRunningInformation	info	wms	日次処理中です！操作には十分注意して下さい。	操作注意情報	1
1044	dailyProcessCautionsOperationRunningInformation	info	wms	Day End Closing Process is in progress! Please use caution when operating.	Operation warning	2
1045	dailyProcessCautionsOperationRunningInformation	info	wms	日次处理中！请仔细确认操作。	操作注意信息	3
1046	dailyProcessExecuteConfirmation	confirm	wms	選択した荷主の日次締め処理を実行しますか？		1
1047	dailyProcessExecuteConfirmation	confirm	wms	Run the Day End Closing Process for the selected Shippers?		2
1048	dailyProcessExecuteConfirmation	confirm	wms	选择的货主的日次期限处理执行吗？		3
1049	dailyProcessParameterDailyDateUpdate	info	wms	前回システム管理日付：[0]	パラメータ情報	1
1050	dailyProcessParameterDailyDateUpdate	info	wms	Previous System Process Date: [0]	Parameter information	2
1051	dailyProcessParameterDailyDateUpdate	info	wms	前回系统管理日期：[0]	参数信息	3
1052	dailyProcessParameterEcDataDelete	info	wms	取込み種別CD：[0] , システム管理日付：[1] , 受注保持期間：[2] , 対象日付：[3]	パラメータ情報	1
1053	dailyProcessParameterEcDataDelete	info	wms	Upload Type Code：[0] , System Management Date：[1] , Order Retention Period：[2] , Target Date：[3]	Parameter information	2
1054	dailyProcessParameterEcDataDelete	info	wms	读入种别CD：[0] , 系统管理日期：[1] , 受注保持时间：[2] , 对象日期：[3]	参数信息	3
1055	dailyProcessParameterSystemDtHistKeepDays	info	wms	システム管理日付：[0] , 履歴データ保持期間：[1] , 対象日付：[2]	パラメータ情報	1
1056	dailyProcessParameterSystemDtHistKeepDays	info	wms	System Management Date：[0] , History Retention Period：[1] , Target Date：[2]	Parameter information	2
1057	dailyProcessParameterSystemDtHistKeepDays	info	wms	系统管理日期：[0] , 履历数据保持期间：[1] , 对象日期：[2]	参数信息	3
1058	dailyProcessParameterSystemDtTranKeepDays	info	wms	システム管理日付：[0] , トランザクション保持期間：[1] , 対象日付：[2]	パラメータ情報	1
1059	dailyProcessParameterSystemDtTranKeepDays	info	wms	System Management Date：[0] , Transaction Retention Period：[1] , Target Date：[2]	Parameter information	2
1060	dailyProcessParameterSystemDtTranKeepDays	info	wms	系统管理日期：[0] , 处理保持期间：[1] , 对象日期：[2]	参数信息	3
1061	dailyProcessParameterSystemDtTranKeepDaysHistKeepDays	info	wms	システム管理日付：[0] , トランザクション保持期間：[1] , 履歴データ保持期間：[2] , 対象日付：[3]	パラメータ情報	1
1062	dailyProcessParameterSystemDtTranKeepDaysHistKeepDays	info	wms	System Management Date：[0] , Transaction Retention Period：[1] , History Retention Period：[2] , Target Date：[3]	Parameter information	2
1063	dailyProcessParameterSystemDtTranKeepDaysHistKeepDays	info	wms	系统管理日期：[0] , 处理保持期间：[1] , 履历数据保持期间：[2] , 对象日期：[3]	参数信息	3
1064	dailyProcessParameter	info	wms	センタCD：[0] , 荷主CD：[1] , 前回システム管理日付：[2] , システム管理日付：[3] , システム管理日付（翌稼働日）：[4]	パラメータ情報	1
1065	dailyProcessParameter	info	wms	Center Code: [0], Shipper Code: [1], Previous System Management Date: [2], System Management Date: [3], System Management Date (Next Working Day): [4]	Parameter information	2
1066	dailyProcessParameter	info	wms	中心CD：[0] , 货主CD：[1] , 前回系统管理日期：[2] , 系统管理日期：[3] , 系统管理日期（下一个工作日）：[4]	参数信息	3
1067	dailyProcessParameterStockDaily	info	wms	システム管理日付：[0] , システム管理日付（翌稼働日）：[1]	パラメータ情報	1
1068	dailyProcessParameterStockDaily	info	wms	System Management Date: [0], System Management Date (Next Working Day): [1]	Parameter information	2
1069	dailyProcessParameterStockDaily	info	wms	系统管理日期：[0] , 系统管理日期（下一个工作日）：[1]	参数信息	3
1070	dailyProcessParameterSystemDt	info	wms	システム管理日付：[0]	パラメータ情報	1
1071	dailyProcessParameterSystemDt	info	wms	System Management Date: [0]	Parameter information	2
1072	dailyProcessParameterSystemDt	info	wms	系统管理日期：[0]	参数信息	3
1073	dailyProcessParameterSystemDtUnprocessKeepDays	info	wms	システム管理日付：[0] , 未処理データ保持期間：[1] , 対象日付：[2]	パラメータ情報	1
1074	dailyProcessParameterSystemDtUnprocessKeepDays	info	wms	System Management Date：[0] , Unprocessed  Data Retention Period：[1] , Target Date：[2]	Parameter information	2
1075	dailyProcessParameterSystemDtUnprocessKeepDays	info	wms	系统管理日期：[0] , 未处理数据保持期间：[1] , 对象日期：[2]	参数信息	3
1076	dailyProcessProgramName	info	wms	日次処理	プログラム名称情報	1
1077	dailyProcessProgramName	info	wms	Day End Closing Process	Program name information	2
1078	dailyProcessProgramName	info	wms	日次处理	程序名称信息	3
1079	dailyProcessSectionNameDailyDateUpdate	info	wms	前回システム管理日付更新	セクション名称情報	1
1080	dailyProcessSectionNameDailyDateUpdate	info	wms	Previous System Management Date update	Section name information	2
1081	dailyProcessSectionNameDailyDateUpdate	info	wms	前回系统管理日期更新	部分名称信息	3
1082	dailyProcessSectionNameEcDataDelete	info	wms	EC受注データ削除	EC受注データ削除	1
1083	dailyProcessSectionNameEcDataDelete	info	wms	Delete EC Order Data	Delete EC Order Data	2
1084	dailyProcessSectionNameEcDataDelete	info	wms	EC受注数据删除	EC受注数据删除	3
1085	dailyProcessSectionNameEdiDataDelete	info	wms	EDIデータ削除	セクション名称情報	1
1086	dailyProcessSectionNameEdiDataDelete	info	wms	Delete EDI data	Section name information	2
1087	dailyProcessSectionNameEdiDataDelete	info	wms	EDI数据删除	段名称信息	3
1088	dailyProcessSectionNameSerialNoDelete	info	wms	シリアルNo.データ削除	セクション名称情報	1
1089	dailyProcessSectionNameSerialNoDelete	info	wms	Serial No. data is already deleted.	Section name information	2
1090	dailyProcessSectionNameSerialNoDelete	info	wms	序列No.数据删除	局部名称信息	3
1091	dailyProcessSectionNameWorkDelete	info	wms	ワークデータ削除	セクション名称情報	1
1092	dailyProcessSectionNameWorkDelete	info	wms	Work data is already deleted.	Section name information	2
1093	dailyProcessSectionNameWorkDelete	info	wms	工作数据删除	局部名称信息	3
1094	dailyProcessSectionNameHistoryDataDelete	info	wms	履歴データ削除	セクション名称情報	1
1095	dailyProcessSectionNameHistoryDataDelete	info	wms	History data deletion	Section name information	2
1096	dailyProcessSectionNameHistoryDataDelete	info	wms	履历数据删除	部分名称信息	3
1097	dailyProcessSectionNameHistoryDataMove	info	wms	履歴データ移動	セクション名称情報	1
1098	dailyProcessSectionNameHistoryDataMove	info	wms	History data transfer	Section name information	2
1099	dailyProcessSectionNameHistoryDataMove	info	wms	履历数据移动	部分名称信息	3
1100	dailyProcessSectionNameStockDaily	info	wms	在庫繰越	セクション名称情報	1
1101	dailyProcessSectionNameStockDaily	info	wms	Carry-over inventory	Section name information	2
1102	dailyProcessSectionNameStockDaily	info	wms	在库结转	部分名称信息	3
1103	dailyProcessSectionNameStockReportRecovery	info	wms	在庫日報復元	セクション名称情報	1
1104	dailyProcessSectionNameStockReportRecovery	info	wms	Inventory Report restoration	Section name information	2
1105	dailyProcessSectionNameStockReportRecovery	info	wms	在库日報复原	部分名称信息	3
1106	dailyProcessSectionNameSystemDateUpdate	info	wms	システム管理日付更新	セクション名称情報	1
1107	dailyProcessSectionNameSystemDateUpdate	info	wms	System Management Date update	Section name information	2
1108	dailyProcessSectionNameSystemDateUpdate	info	wms	系统管理日期更新	部分名称信息	3
1109	dailyProcessSectionNameUnprocessDataDelete	info	wms	未処理データ削除	セクション名称情報	1
1110	dailyProcessSectionNameUnprocessDataDelete	info	wms	Unprocessed data deletion	Section name information	2
1111	dailyProcessSectionNameUnprocessDataDelete	info	wms	未处理数据删除	部分名称信息	3
1112	daleteFlagInputExceptZeroOrOneError	error	wms	削除フラグは「0」か「1」を設定して下さい。	「0」か「1」を設定	1
1113	daleteFlagInputExceptZeroOrOneError	error	wms	"Delete Flag must be set to either ""0"" or ""1""."	Must be 0 or 1	2
1114	daleteFlagInputExceptZeroOrOneError	error	wms	删除标识请设定为「0」或「1」。	「0」或「1」设定	3
1115	dataCannnotDeleteSqlExceptionError	error	wms	使用中のデータが含まれている可能性があります。内容を確認して下さい。	使用中データ削除不可	1
1116	dataCannnotDeleteSqlExceptionError	error	wms	May contain data currently in use. Please check the contents.	Data in use - Undeletable	2
1117	dataCannnotDeleteSqlExceptionError	error	wms	可能含有使用中的数据。请确认内容。	使用中数据删除不可	3
1118	dataCannotCancelEmergencyReplenishmentDataError	error	wms	緊急補充は取消できません。	緊急補充取消不可	1
1119	dataCannotCancelEmergencyReplenishmentDataError	error	wms	Urgent replenishment cannot be cancelled.	Emergency replenishment uncancellable	2
1120	dataCannotCancelEmergencyReplenishmentDataError	error	wms	紧急补充无法取消。	紧急补充取消不可	3
1121	dataCannotInputNotRegisteredError	error	wms	未登録データです。	未登録データ入力不可	1
1122	dataCannotInputNotRegisteredError	error	wms	This data is not registered.	Unregistered data input forbidden	2
1123	dataCannotInputNotRegisteredError	error	wms	未登录数据。	未登录数据不可输入	3
1124	dataCannotRegisterError	error	wms	WMS入荷伝票No.が同じ行を選択して下さい。	同じ行を選択	1
1125	dataCannotRegisterError	error	wms	Please select lines with the same Receiving ID.	Select matching rows	2
1126	dataCannotRegisterError	error	wms	WMS收货单据No.请选择相同的行。	选择相同行	3
1127	dataCannotRegisterUnfinishedError	error	wms	未完了データは登録できません。	未完了データ	1
1128	dataCannotRegisterUnfinishedError	error	wms	Incomplete data can not be registered.	Incomplete data	2
1129	dataCannotRegisterUnfinishedError	error	wms	未完了数据无法登录。	未完了数据	3
1130	dataCannotSelectEmergencyReplenishmentDataError	error	wms	緊急補充以外のデータを選択して下さい。	選択不可	1
1131	dataCannotSelectEmergencyReplenishmentDataError	error	wms	Urgent Replenishment data cannot be selected.	Unselectable	2
1132	dataCannotSelectEmergencyReplenishmentDataError	error	wms	请选择紧急补充以外的数据。	选择不可	3
1133	dataCheckClientShippingNoUnmatchProcessTypeError	error	wms	同一顧客出荷指示No.、納品先CD内で処理区分が不一致です。	同一顧客出荷指示No.内で不一致	1
1134	dataCheckClientShippingNoUnmatchProcessTypeError	error	wms	Process Class does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1135	dataCheckClientShippingNoUnmatchProcessTypeError	error	wms	在同一客户出货指示No.、收货方CD内处理区分不一致。	在同一客户出货指示No.内不一致	3
1136	dataCheckClientShippingNoUnmatchDelivPlanDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品予定日が不一致です。	同一顧客出荷指示No.内で不一致	1
1137	dataCheckClientShippingNoUnmatchDelivPlanDtError	error	wms	Delivery Date does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1138	dataCheckClientShippingNoUnmatchDelivPlanDtError	error	wms	在同一客户出货指示No.、收货方CD内交货预定日不一致。	在同一客户出货指示No.内不一致	3
1139	dataCheckClientShippingNoUnmatchWorkDtError	error	wms	同一顧客出荷指示No.、納品先CD内で作業日が不一致です。	同一顧客出荷指示No.内で不一致	1
1140	dataCheckClientShippingNoUnmatchWorkDtError	error	wms	Work Date does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1141	dataCheckClientShippingNoUnmatchWorkDtError	error	wms	在同一客户出货指示No.、收货方CD内作业日不一致。	在同一客户出货指示No.内不一致	3
1142	dataCheckClientShippingNoUnmatchShippingDtError	error	wms	同一顧客出荷指示No.、納品先CD内で出荷日が不一致です。	同一顧客出荷指示No.内で不一致	1
1143	dataCheckClientShippingNoUnmatchShippingDtError	error	wms	Ship Date does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1144	dataCheckClientShippingNoUnmatchShippingDtError	error	wms	在同一客户出货指示No.、收货方CD内出货日不一致。	在同一客户出货指示No.内不一致	3
1145	dataCheckClientShippingNoUnmatchDeliveryCourseError	error	wms	同一顧客出荷指示No.、納品先CD内で配送コースが不一致です。	同一顧客出荷指示No.内で不一致	1
1146	dataCheckClientShippingNoUnmatchDeliveryCourseError	error	wms	Carrier Service Level does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1147	dataCheckClientShippingNoUnmatchDeliveryCourseError	error	wms	在同一客户出货指示No.、收货方CD内配送路线不一致。	在同一客户出货指示No.内不一致	3
1148	dataCheckClientShippingNoUnmatchDelivDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品指定日が不一致です。	同一顧客出荷指示No.内で不一致	1
1149	dataCheckClientShippingNoUnmatchDelivDtError	error	wms	Specified Delivery Date does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1150	dataCheckClientShippingNoUnmatchDelivDtError	error	wms	在同一客户出货指示No.、收货方CD内交货指定日不一致。	在同一客户出货指示No.内不一致	3
1151	dataCheckClientShippingNoUnmatchDelivTzError	error	wms	同一顧客出荷指示No.、納品先CD内で納品時間帯が不一致です。	同一顧客出荷指示No.内で不一致	1
1152	dataCheckClientShippingNoUnmatchDelivTzError	error	wms	Delivery Time does not match for the same Customer Rcv. No. and Ship-To Code.	Mismatch within Customer Shp. No.	2
1153	dataCheckClientShippingNoUnmatchDelivTzError	error	wms	在同一客户出货指示No.、收货方CD内交货时间不一致。	在同一客户出货指示No.内不一致	3
1154	dataCheckClientShippingNoUnmatchEmergencyFlgError	error	wms	同一顧客出荷指示No.、納品先CD内で緊急フラグが不一致です。	同一顧客出荷指示No.内で不一致	1
